"name","lat","lon","gasoA","gasoB","gas95","gas98","id"
"CEPSA",42.570806,-6.767972,1.099,0.774,1.183,1.298,5021
"VALCARCE",42.544639,-6.782139,1.099,,,,9111
"EASYGAS",42.599222,-6.230444,1.029,,1.149,,4937
"CEPSA",42.599,-6.233,1.069,,1.189,1.304,5521
"CEPSA",42.60175,-6.232,1.069,,1.189,1.304,5524
"CEPSA",42.938111,-5.658611,1.109,,1.189,1.304,5022
"REPSOL",42.322167,-5.576833,1.049,0.749,1.139,,6013
"SHELL",42.323778,-5.600917,1.094,,1.186,1.309,12021
"REPSOL",42.562944,-6.02,1.095,0.808,1.189,,6033
"REPSOL",42.455528,-5.518139,1.125,,1.189,1.309,6061
"ES ESLA",42.45575,-5.497806,1.06,,1.185,1.2,9782
"TEO",42.140583,-5.598556,0.999,0.632,,,9505
"AVIA",42.673083,-5.542083,1.099,,1.189,1.309,5035
"ALTO LEON",42.636833,-5.589778,0.999,,1.129,1.239,4950
"REPSOL",42.626417,-5.548,1.089,,1.169,1.269,5547
"REPSOL",42.622167,-5.549667,1.089,,1.169,1.269,6055
"GONZALEZ MONAR, S.L",42.64475,-5.58625,1.089,0.839,1.179,,11891
"GALP",42.633222,-5.559667,1.087,,1.163,1.303,5535
"SHELL",42.622389,-5.563778,1.074,,1.161,1.301,8068
"REPSOL",42.447667,-5.965917,1.085,,1.189,1.329,5064
"COOPERATIVA LAR",42.428889,-5.886778,1.029,,1.129,,10922
"REPSOL",42.547667,-5.462361,1.075,,1.175,1.315,11013
"SERVI AGER ",42.002528,0.765972,1.07,,1.189,,12418
"CEPSA",41.782,1.094528,1.153,0.749,1.246,,2434
"BONAREA",41.782058,1.104649,0.996,,1.092,,2019
"CEPSA",41.781722,1.094139,1.153,,,,2435
"PETRONOR",41.576111,0.610333,1.139,0.805,1.239,1.379,2514
"COOPERATIVA SANT ROC",41.749833,0.658056,1.048,0.678,1.16,1.24,2048
"BONAREA",41.577669,0.516899,0.999,,1.094,,10510
"COOPERATIVA D'ALCARRÀS",41.575752,0.517205,1.049,0.677,1.159,1.249,8243
"SHELL",41.579472,0.559333,1.114,,1.215,1.359,8440
"SARAS",41.568722,0.5365,1.119,,1.219,1.364,1647
"REPSOL",41.694667,0.738083,1.169,,1.239,1.379,2239
"PETRONOR",41.824,0.568806,1.149,0.779,1.239,,2082
"CEPSA",41.543361,0.637222,1.189,,1.269,1.384,3040
"CEPSA",41.541306,0.639222,1.189,,1.269,1.384,3041
"REPSOL",41.517667,0.619667,1.139,,1.239,1.359,2328
"ES ALGERRI",41.814361,0.635944,1.111,0.749,1.249,1.338,1629
"REPSOL",41.733222,0.591306,1.169,,1.235,1.355,2099
"REPSOL",41.727667,0.44175,1.159,0.805,1.219,1.329,2453
"E.S. SEGRIÀ",41.793,0.573111,1.119,0.768,1.209,1.328,1570
"CEPSA -ALPICAT",41.66875,0.553028,1.194,,1.284,,2951
"REPSOL",41.645917,0.566444,1.169,,1.229,1.339,12351
"TOTAL",41.671278,0.552222,,0.673,,,9295
"BONAREA",41.656863,1.07901,0.996,0.617,,,2018
"CEPSA",41.542889,0.920917,1.028,,1.142,,9313
"REPSOL",41.553139,0.706306,1.139,0.805,1.239,,9499
"COOPSERVICE D'ARTESA",41.882,1.055222,1.06,0.666,1.171,,12187
"FARRE OIL",41.8895,1.050194,1.169,0.769,1.269,1.389,1573
"COOP.ASPA",41.494083,0.672833,1.03,0.66,1.15,,12943
"BONAREA",41.775474,0.818705,0.997,,1.093,,1998
"PETROLIS",41.772806,0.816222,1.075,,1.162,,2012
"EL CORB - TORRE DE NOVEL",41.751111,0.765083,1.159,,1.239,1.381,2847
"REPSOL",41.793083,0.810972,1.179,0.805,1.229,1.329,2350
"REPSOL",41.786,0.794611,1.169,0.805,1.219,,9962
"BLTR",41.77275,0.816889,1.049,,,,13911
"PETROLIS DE BARCELONA S.A",41.684083,1.06675,1.016,,1.129,,2943
"REPSOL",42.005889,1.294306,1.159,,1.249,1.359,2282
"REPSOL",42.832111,0.72975,1.149,,1.239,,2528
"COOP BELLCAIRE",41.761389,0.895139,0.998,,,,13305
"REPSOL",41.628667,0.77475,1.159,,1.249,1.389,2450
"NADAL",41.618861,1.007556,1.08,,1.16,,12602
"E.S.ARENES BELLPUIG",41.644444,1.000306,1.004,,1.097,,11705
"REPSOL",41.632389,1.007167,1.169,,1.249,1.389,2555
"REPSOL",42.346167,1.833806,1.159,,1.235,1.375,2345
"REPSOL",42.346556,1.832806,1.159,,1.235,1.375,2346
"EMCCAT 24H.",42.373556,1.759389,1.066,,1.166,,12347
"SAIVERD S.L.",42.370278,1.78,1.063,,1.179,,1601
"E.S. BELLVIS",41.670278,0.814167,1.157,0.811,1.236,1.356,2280
"RAMELL ",41.687917,0.633,1.059,0.687,1.169,,1574
"BONAREA",41.532891,0.842705,0.997,,1.092,,1605
"CEPSA",41.487417,0.8655,1.189,,1.269,1.384,3038
"CEPSA",41.489389,0.8655,1.189,,1.269,1.384,3039
"E.S SANT ISIDRE",41.523167,0.861694,1.072,0.668,1.185,,12767
"SHELL",41.522778,0.8625,1.114,,1.209,1.349,8441
"REPSOL",41.880222,0.878778,1.169,,1.219,1.319,1799
"CASTELL-OIL",41.494306,0.765472,1.03,0.64,1.14,,9283
"REPSOL",41.670972,1.261056,1.165,,1.235,1.389,2447
"FARRE OIL",41.67525,1.26975,1.169,,1.269,1.379,2011
"BONAREA",41.673141,1.263955,0.995,,1.091,,2000
"ESCLATOIL",41.669528,1.266667,1.019,,1.129,,13909
"CEPSA",41.568778,1.125389,1.147,0.885,1.245,,2963
"CEPSA",42.172722,1.320417,1.158,,1.258,,2850
"RESTAURANTE LA VIÑA",41.680528,0.681528,1.18,0.82,1.25,1.36,8102
"DPC OIL 33 S.L.",41.853028,0.95675,0.999,,1.119,,1773
"LA TORRASSA",42.577139,1.139194,1.146,,1.25,1.365,1604
"CEPSA",42.60875,1.126333,1.146,0.859,1.25,,2942
"CEPSA",41.639444,0.877528,1.164,,1.259,,10946
"REPSOL",41.638722,0.87425,1.155,,1.229,,2834
"XOPLUC-PETROMIRALLES",41.722222,1.001167,1.045,,1.189,,11151
"REPSOL",41.652611,0.393,1.149,0.749,1.259,,2500
"BONAREA",41.630528,0.914083,0.997,,1.092,,11550
"AUTOSERVEI M3",41.629694,0.906,1.035,,1.149,,9077
"PETROLIS INDEPENDENTS - PETRO7 ",41.628333,0.908972,0.999,,1.099,,1767
"GALP",41.661917,1.201,1.135,,1.229,1.339,1812
"REPSOL",41.661556,1.198583,1.165,,1.259,1.359,2823
"REPSOL",41.666028,1.211083,1.159,,1.269,1.399,1826
"BONAREA",41.789361,1.287806,0.996,0.617,,,2049
"REPSOL",41.789278,1.287583,1.149,0.795,1.219,1.359,2495
"BONAREA",41.781919,1.278177,0.996,,1.091,1.156,1588
"CEPSA",42.13175,0.988417,1.139,0.779,1.219,1.334,2424
"COOP. IVARS",41.679863,0.985399,1.007,0.643,1.1,,2020
"COOP.JUNCOSA",41.371639,0.775028,,0.647,,,10853
"COOP.JUNCOSA",41.371639,0.775028,1.079,,,,10852
"AGROPECUARIA DE JUNEDA",41.541141,0.82951,0.998,0.639,1.089,,9280
"REPSOL",41.548806,0.823722,1.158,0.818,1.238,,2087
"ESTACION BOYA",42.820447,0.714372,1.1,,1.24,1.335,2832
"PETROLIS",41.715361,0.902333,1.075,,1.169,,1610
"VERGE LORETO",41.372444,0.551222,1.02,0.65,,,9055
"REPSOL BUTANO",41.626361,0.660722,,,,,12590
"AGROVIC ALIMENTACIÓN, S.A.",41.616194,0.650972,1.01,,,,10178
"CEPSA",41.631944,0.592611,1.139,,1.219,1.334,2948
"PETROCAT",41.618944,0.652278,1.139,0.779,,,1768
"LACICAR",41.624333,0.661667,1.099,,,,11666
"BONAREA",41.615694,0.648611,0.998,,,,1589
"BP AREA 463",41.665306,0.628194,1.167,,1.247,1.364,11778
"CEPSA",41.599419,0.633149,1.139,,1.219,1.334,2353
"CEPSA",41.643889,0.6135,1.139,,1.219,1.334,2947
"CEPSA",41.609056,0.637083,1.139,,1.219,1.334,2283
"CEPSA",41.609306,0.636222,1.139,,1.219,1.334,2284
"PETRONIEVES",41.599222,0.597861,1.038,,1.133,,8103
"CEPSA",41.630778,0.62675,1.139,,1.235,1.35,2949
"ESCLATOIL",41.602444,0.632167,1.029,,1.129,,12490
"REPSOL",41.607889,0.616111,1.179,,1.255,1.365,10866
"BONAREA",41.615585,0.64951,0.998,,1.093,,1568
"CEPSA",41.605806,0.61225,1.15,0.76,1.224,1.328,2487
"GP",41.613806,0.649917,0.997,,1.092,,12757
"GALP",41.645306,0.566139,1.154,,1.193,1.338,11881
"REPSOL",41.611111,0.618139,1.159,,1.239,1.339,2212
"REPSOL",41.625444,0.628889,1.159,,1.239,1.339,2336
"REPSOL",41.613611,0.655417,1.159,,1.235,1.335,11823
"REPSOL",41.61075,0.662972,1.159,,1.235,,2222
"REPSOL",41.611222,0.643667,1.159,,1.235,1.335,2458
"REPSOL",41.61475,0.652472,1.159,0.805,1.235,1.335,9521
"CAMPSA",41.651778,0.551778,1.159,,1.219,1.329,2429
"E. S. SANT ANTON",42.364444,1.681139,1.06,,1.16,,1560
"AUTOSERVEI 24 H",41.365083,0.507167,1.029,0.615,1.128,,13721
"AGRARIA DE MIRALCAMP",41.605417,0.887306,,0.617,,,13941
"CEPSA",41.621556,0.890389,1.139,,1.219,1.334,2944
"PETROLIS",41.627528,0.886944,1.079,,1.179,1.281,1769
"REPSOL",41.629694,0.887806,1.149,0.817,1.249,1.349,2256
"REPSOL",41.630056,0.887778,1.159,0.817,1.259,1.359,2257
"VALENTI",42.346611,1.428278,1.152,0.813,1.238,1.369,9193
"E.S NAUT ARAN",42.700222,0.862583,1.159,,1.235,1.337,1567
"ESTACIO SERVEI OLIANA",42.064333,1.312917,0.996,0.638,1.106,1.199,2027
"REDTORTUGA",41.984528,1.556083,1.098,0.75,1.202,,1548
"PETRONOR",42.212111,1.33025,1.125,,1.229,1.353,1838
"PETROCAT",41.851417,1.5195,0.998,,,,1719
"BONAREA",41.760002,1.197538,0.996,0.617,,,2015
"CEPSA",42.238306,0.965278,1.147,0.826,1.235,1.358,2941
"CEPSA",42.404278,0.742583,1.149,0.796,1.244,1.359,2854
"ONDINA DEL SEGRE",41.92075,1.191222,1.129,0.795,1.219,1.349,2465
"BONAREA",41.906835,1.193538,0.996,,1.092,,1999
"REPSOL",42.368306,1.845528,1.165,,1.239,1.379,2773
"EL RACO DEL PALLARS",42.437111,1.130556,1.145,,1.251,1.362,2416
"FRU-ROSE, SCCL",41.691556,0.594194,1.048,0.656,1.166,,9518
"E.S.SANT GUIM",41.655,1.421944,0.999,,1.149,1.238,1557
"REPSOL",42.136056,1.591778,1.149,,1.245,1.355,2294
"E.S. SANT RAMON",41.726694,1.371611,1.159,0.81,1.248,1.379,8132
"E.S. SEROS",41.468806,0.421056,0.999,,1.119,,2544
"REPSOL",42.360389,1.454972,1.152,,1.238,1.369,2498
"REPSOL",41.633333,0.823056,1.199,,1.289,1.399,2287
"REPSOL",41.99425,1.528528,1.139,0.779,1.219,1.349,2461
"BONAREA",41.985444,1.550028,0.996,,1.091,,12292
"PORT CANTÓ",42.397778,1.137889,1.139,,1.229,1.355,12095
"BONAREA",42.406139,1.130944,1.001,,1.096,,11057
"CEPSA",41.551639,0.488806,1.139,,1.219,1.334,2278
"REPSOL",41.544528,0.475611,1.169,0.815,1.235,,2551
"REPSOL",41.662472,1.136278,1.155,,1.249,1.349,2795
"CEPSA",41.647278,1.135194,1.049,,1.129,,2073
"REPSOL",41.651889,1.147417,1.155,0.893,1.249,1.349,1564
"REPSOL",41.639833,1.138806,1.155,,1.249,1.349,2314
"BONAREA",41.652472,1.149694,0.996,,1.091,,13614
"PETROLIS INDEPENDENTS - PETRO7",41.651917,1.149417,0.995,,1.09,,1760
"PETROMIRALLES",41.662778,1.133472,1.099,0.81,1.199,,2014
"P.S.TÀRREGA",41.640028,1.138944,1.155,,,,9757
"NO ESTA ABANDERADO",41.715556,0.762472,1.019,,1.149,,11062
"CEPSA",41.743694,0.796806,1.089,,1.169,,2938
"E.S.TERMENS",41.716028,0.762639,1.149,0.81,1.239,1.345,1600
"SAV SERVEIS",41.707778,0.751361,1.019,,1.139,,11406
"BONAREA",41.807835,1.403066,0.995,,1.091,,1565
"E.S.MAS",41.810694,1.40225,1.165,0.875,1.249,1.349,1571
"BONAREA",41.664028,0.6045,0.998,,1.093,1.158,11869
"PETROCAT",41.671361,0.604722,1.149,,1.259,1.379,2298
"ZONA KARTING",41.564333,0.78825,1.151,,,1.325,1559
"KM 7.7 ",41.563944,0.788028,1.115,,,1.325,1607
"SIN ROTULO",41.703056,0.708139,1.056,,,,11426
"REPSOL",41.558861,0.511667,1.169,0.815,1.235,1.355,2483
"REPSOL",42.171361,0.895,1.13,0.78,1.225,1.35,2281
"BONAREA",42.141611,0.930444,0.999,,1.094,,11710
"BONAREA",42.147252,0.893677,0.999,,1.094,,1562
"ESCLATOIL ",42.174056,0.897222,1.029,,1.129,,12372
"PETRONOR",42.5045,0.80275,1.169,,1.279,,2293
"VALLFOGONINA",41.7515,0.815583,1.08,0.79,1.152,,13640
"CARREFOUR",41.788141,0.82676,1.009,,1.109,1.229,1718
"CAMPSA EXPRESS",41.785583,0.829917,1.075,0.785,1.155,1.255,2504
"BONAREA",41.612113,1.129455,0.996,,1.091,,1566
"REPSOL",42.711111,0.797083,1.159,,1.239,1.339,2274
"REPSOL",42.701917,0.793222,1.159,,1.239,1.339,2221
"PETROCAT",42.696583,0.805861,1.149,,1.229,,1721
"REPSOL",41.647111,1.103222,1.159,,1.259,1.399,2443
"CAMPSA",42.4525,0.70925,1.149,,1.235,1.335,2502
"REPSOL",42.7495,0.700722,1.149,,1.229,1.329,2481
"RESTAURANTE LA VIÑA",41.679222,0.717833,1.18,,1.25,,2543
"REPSOL",41.6425,0.894917,1.159,,1.239,,1825
"CEPSA",41.643444,0.931306,1.164,,1.239,1.354,2276
"IDS",41.650833,0.898806,1.184,,,,1730
"CEPSA",43.370306,-7.450417,1.169,0.789,1.244,1.359,9893
"REPSOL",42.781972,-7.898806,1.175,0.808,1.239,,492
"CEPSA",43.001139,-7.234194,1.155,0.766,1.239,,564
"CEPSA-E.S. ROCA",42.893083,-7.254306,1.179,0.799,1.249,1.369,590
"E.S.SOBRADO DE PICATO",42.919444,-7.333583,1.169,0.798,1.249,1.369,316
"REPSOL",43.539972,-7.241778,1.179,0.808,1.229,1.349,629
"E.S.RUTANCARES S.L.",42.851111,-7.153056,1.179,0.89,1.235,1.369,315
"COMPLEJO RUTA ESMERALDA",43.172722,-7.766167,1.179,0.819,1.239,1.379,273
"SAN CRISTOBAL",43.212667,-7.655694,1.179,,1.225,1.325,8024
"GALP",43.651333,-7.353889,1.179,,1.209,1.349,635
"REPSOL",42.541278,-7.8125,1.179,0.808,1.229,,496
"REPSOL",43.137833,-7.492611,1.179,0.808,1.229,,10217
"SARAS",43.207806,-7.409194,1.075,0.823,1.179,1.295,10328
"ARIOSA",43.009028,-7.344417,1.064,,1.198,,13435
"REPSOL",43.674861,-7.421278,1.179,,1.209,1.349,9997
"REPSOL",42.612528,-7.766,1.179,0.808,1.229,1.359,576
"AMMNSA, S.L.",42.604167,-7.770333,1.179,0.808,1.229,1.359,525
"ICOS OIL",42.62125,-7.787361,1.089,0.659,1.189,,11907
"LIBRE",42.901972,-7.46475,1.125,0.821,1.189,1.304,318
"CEPSA",42.965306,-7.457528,1.169,,1.239,1.354,11911
"CEPSA",42.965417,-7.454778,1.169,,1.239,1.354,11910
"REPSOL",42.940306,-7.393611,1.179,,1.219,1.319,654
"REPSOL",43.253583,-7.432972,1.169,0.808,1.239,1.379,618
"CAMPSA",43.2365,-7.554111,1.179,0.808,1.239,,9722
"CEPSA",43.268092,-7.503041,1.189,0.819,1.239,,8033
"REPSOL",43.121639,-7.069833,1.179,0.799,1.239,1.379,517
"LA OLA",43.571833,-7.260111,1.156,,1.226,,13577
"CAMPSA",43.576306,-7.269056,1.179,,1.225,1.365,554
"REPSOL",43.029722,-7.78675,1.179,0.808,1.249,1.369,527
"REPSOL",43.179167,-7.879917,1.165,0.808,1.229,1.369,609
"CEPSA",43.188222,-7.929917,1.189,,1.249,1.379,652
"CEPSA",43.188222,-7.929917,1.189,,1.249,1.379,653
"PARDIÑAS, CENTRO LOGISTICO",43.184861,-7.926889,1.169,,1.239,,12174
"CEPSA",43.260778,-7.850583,1.169,0.809,1.239,,486
"CEPSA",42.914667,-7.662222,1.173,0.829,1.229,,10152
"E.S. GUNTIN",42.886444,-7.701028,1.179,0.839,1.229,,8184
"GALP",43.490083,-7.284139,1.177,0.817,1.213,1.339,543
"REPSOL",43.025667,-7.567167,1.189,,1.239,1.379,577
"REPSOL",43.035139,-7.530472,1.189,,1.239,1.379,468
"REPSOL",43.011611,-7.553139,1.189,,1.239,1.369,536
"GALP",43.005694,-7.572028,1.173,,1.213,1.383,684
"CARREFOUR",43.004472,-7.573139,1.169,,1.219,1.369,13113
"CEPSA",43.034694,-7.574722,1.169,,1.239,1.354,539
"REPSOL",43.012861,-7.523389,1.179,0.829,1.229,1.359,526
"CONFORT AUTO",43.045472,-7.560694,1.125,,1.215,,9642
"BP",43.037639,-7.527806,1.179,,1.229,1.369,12362
"GASOLEOS CEAO",43.052694,-7.564028,1.179,,1.229,1.369,277
"REPSOL",43.044333,-7.569472,1.179,,1.219,1.359,647
"REPSOL",42.931694,-7.63475,1.175,0.821,1.219,1.359,544
"REPSOL",42.968472,-7.497306,1.189,,1.239,,567
"CEPSA",43.034759,-7.574624,1.109,,1.199,1.314,538
"CAMPSA",43.039389,-7.573278,1.169,,1.219,1.359,8342
"REPSOL",42.997333,-7.587194,1.114,,1.169,,612
"REPSOL",43.002583,-7.549944,1.179,,1.219,,8335
"REPSOL",42.988389,-7.535639,1.179,,1.219,,583
"REPSOL",42.996806,-7.587389,1.179,,1.219,1.359,611
"REPSOL",43.050806,-7.565611,1.179,,1.219,1.359,655
"EROSKI",43.036667,-7.567861,1.089,,1.139,1.239,251
"ESTACION DE SERVICIO GRANXEIRO",43.215694,-7.309028,1.179,0.819,1.229,,518
"REPSOL",43.43325,-7.361861,1.185,0.808,1.239,1.339,589
"CAMPSA",42.51975,-7.513056,1.175,,1.229,1.359,584
"REPSOL",42.529,-7.507361,1.185,,1.239,1.369,601
"MEROIL",42.492778,-7.532833,1.179,,1.229,,12872
"CEPSA",42.517667,-7.497083,1.175,0.799,1.239,1.354,659
"REPSOL",42.526056,-7.527194,1.179,0.799,1.229,1.359,455
"GALP",42.517556,-7.505194,1.179,,1.229,1.359,8314
"7345",42.793889,-7.838278,1.179,0.829,1.249,,11168
"G ESTACIONES DE SERVICIO",42.804194,-7.109722,1.199,0.819,1.259,1.399,309
"SARAS",43.084528,-7.606361,1.069,,1.139,1.279,426
"SARAS ENERGIA, S.A.",43.084222,-7.605972,1.109,,1.159,1.259,319
"BP",43.107139,-7.60525,1.179,,1.229,1.369,12701
"ULTREYA",42.876194,-7.861972,1.169,0.821,1.219,1.359,264
"PETRONOR",42.504861,-7.628056,1.159,,1.239,1.379,638
"GALP",42.761889,-7.563444,1.135,0.759,1.235,1.349,281
"CEPSA",43.296722,-7.336389,1.189,0.829,1.259,1.389,461
"REPSOL",42.726556,-7.022444,1.179,0.808,1.235,1.335,9748
"REPSOL",42.527806,-7.397833,1.189,0.808,1.249,,608
"CEPSA",43.149528,-7.291972,1.179,0.819,1.269,,11381
"REPSOL",43.351389,-7.191639,1.159,,1.289,1.409,591
"CAMPA",42.805139,-7.618056,1.06,0.73,1.17,1.31,294
"REPSOL",42.474222,-7.264722,1.195,,1.249,1.389,9974
"REPSOL",43.122306,-7.621028,1.199,0.808,1.249,,597
"REPSOL",43.538333,-7.05425,1.179,0.808,1.225,1.365,580
"MERCARURAL",43.545528,-7.158806,1.099,,1.179,,13552
"VALCARCE",43.53925,-7.059139,1.159,,1.239,,12874
"REPSOL",43.5495,-7.137861,1.189,,1.239,,485
"EROSKI",43.540278,-7.060222,1.069,,1.165,1.305,427
"CEPSA",43.345333,-7.260694,1.149,0.819,1.269,,9746
"CAMPSA",42.732583,-7.325722,1.189,0.808,1.259,,537
"REPSOL",42.782667,-7.415222,1.145,,1.235,,637
"CEPSA",42.772417,-7.414778,1.095,0.719,1.179,1.294,431
"CAMPSA",42.719778,-7.44575,1.159,0.789,1.259,,594
"ESTACIÓN DE SERVICIO SERAFÍN",42.832778,-7.441667,1.139,0.779,1.243,1.358,429
"E.S. A VALIÑA",42.737972,-7.438472,1.059,0.731,,,8223
"REPSOL",42.584889,-7.640694,1.179,0.808,1.229,1.369,630
"CEPSA",42.712389,-7.765444,1.179,0.819,1.239,,547
"REPSOL",43.302639,-7.672333,1.179,0.808,1.225,1.325,573
"REPSOL",43.294139,-7.670639,1.179,0.808,1.225,1.325,11097
"CEPSA",43.335694,-7.554528,1.169,0.789,1.244,1.359,490
"GALP",43.288806,-7.679278,1.179,0.808,1.229,1.329,690
"GASOGAL ENERGIA",43.294056,-7.680417,1.079,,1.179,,542
"COMBUS [B]",43.62775,-7.60775,1.109,,1.139,,12762
"REPSOL",43.675278,-7.584972,1.189,,1.219,1.359,9764
"REPSOL",43.635806,-7.601528,1.189,,1.219,,9759
"REPSOL",43.667167,-7.591806,1.179,,1.209,1.349,610
"REPSOL",43.355389,-7.775,1.189,0.813,1.229,1.349,521
"REPSOL",43.681694,-7.49325,1.179,,1.209,,553
"E.S. CAMBA",43.687417,-7.537167,1.109,,1.129,,12835
"REPSOL",40.528028,-3.480944,1.139,0.808,1.219,1.359,3118
"CAMPSA",40.526722,-3.481556,1.139,0.808,1.219,1.359,3119
"E.S. EL ALAMO, S.L.",40.251528,-3.999083,1.059,,1.179,,8009
"CEPSA-DUALEZ",40.239056,-3.995528,1.119,,1.209,1.319,3072
"CEPSA-ELF",40.492361,-3.379222,1.109,,1.199,1.319,4325
"AVIA",40.49825,-3.390139,1.049,,1.179,,13592
"BP  - PUENTE ARCE 4",40.472639,-3.408,1.109,,1.199,1.329,3103
"BP",40.470556,-3.412444,1.109,,1.199,1.329,3102
"CEPSA-ELF",40.486278,-3.36225,1.119,,1.199,1.319,4588
"PETROPRIX",40.494139,-3.390917,0.977,,1.137,,13923
"REPSOL",40.48075,-3.374889,1.099,,1.179,1.319,4716
"ALCAMPO",40.505111,-3.328833,0.967,,1.109,1.259,3079
"REPSOL",40.471222,-3.413139,1.109,,1.209,1.349,3175
"REPSOL",40.476028,-3.393278,1.109,,1.189,1.329,3185
"REPSOL",40.481167,-3.400361,1.109,,1.189,1.329,13308
"REPSOL",40.487472,-3.358111,1.109,,1.199,1.339,4490
"SHELL",40.490361,-3.384778,1.099,,1.199,1.339,8442
"CARREFOUR",40.503778,-3.369444,1.089,,1.199,1.319,3083
"SHELL",40.490556,-3.354139,1.029,,1.119,,13965
"GALP",40.493083,-3.386583,1.117,,1.218,1.313,4697
"GALP",40.494167,-3.388028,1.117,,1.218,1.313,4698
"GALP",40.49375,-3.348111,1.117,,1.218,1.313,2929
"GALP",40.50775,-3.352722,1.117,,1.218,1.313,3067
"GALP",40.476667,-3.393972,1.107,,1.208,1.303,12721
"CEPSA",40.474,-3.403306,1.113,,1.203,1.318,3153
"ALSA",40.495861,-3.388361,1.08,,,,13072
"BP ISIDORO",40.482167,-3.39675,1.109,,,1.341,3145
"CEPSA",40.527889,-3.622306,1.199,,,1.364,4551
"REPSOL",40.515639,-3.651083,1.145,,1.199,,4443
"CEPSA",40.520111,-3.657528,1.149,,1.206,1.321,11652
"REPSOL",40.5375,-3.633944,1.119,,1.239,1.379,4478
"GALP",40.548306,-3.662056,1.117,,1.213,1.343,3076
"GALP",40.532806,-3.64225,1.117,,1.213,1.343,3191
"CARREFOUR",40.528194,-3.649417,1.109,,1.199,1.359,3081
"SHELL",40.53725,-3.643194,1.134,,1.204,1.344,8444
"SHELL",40.528806,-3.651583,1.144,,1.199,1.339,8362
"REPSOL",40.525778,-3.654889,1.159,,1.229,1.369,4467
"REPSOL",40.546167,-3.634639,1.159,,1.239,1.379,4448
"REPSOL",40.537833,-3.634389,1.119,,1.239,1.379,10720
"B.P. JUNCAL",40.534083,-3.618944,1.119,,1.219,1.361,12053
"BP",40.536583,-3.649778,1.123,,1.224,,13991
"ALCAMPO",40.535194,-3.636806,1.009,,1.119,1.309,11918
"REPOSTA ALCOBENDAS",40.546556,-3.651861,1.079,,1.177,,13444
"VALDAVIA",40.546944,-3.653944,1.119,,1.219,1.361,3124
"EL SAPO-ALCOBENDAS",40.528722,-3.659667,1.118,,1.219,1.36,3121
"REPSOL",40.533722,-3.65225,1.129,,1.179,1.309,3193
"REPSOL",40.357028,-3.825028,1.094,,1.199,1.339,4612
"CAMPODON S.A.",40.354111,-3.868639,1.096,,1.197,1.328,4336
"CAMPODON  II",40.353861,-3.867889,1.096,,1.197,1.328,10489
"BP OLIMPICA",40.34225,-3.814444,1.099,,1.209,1.351,3117
"LISBOA ",40.350389,-3.831694,1.091,,1.186,1.328,4569
"SOLNER",40.336083,-3.817278,1.037,,1.147,,13320
"BP SAN MARTIN",40.357056,-3.837083,1.106,,1.207,1.348,4470
"BP SAN MARTIN II",40.357472,-3.837444,1.106,,1.207,1.348,10494
"BP LA PRINCESA II",40.326528,-3.847611,1.119,,1.219,1.367,3098
"BP PRINCESA I",40.325139,-3.847444,1.119,,1.219,1.367,3092
"PETROPRIX",40.358778,-3.828611,1.018,,1.128,,12990
"MOSTOLES II",40.333306,-3.854306,1.109,,1.209,1.351,10487
"BENZOE",40.395139,-3.838139,1.031,,1.149,,13380
"REPSOL",40.3565,-3.819417,1.089,,1.179,1.329,4713
"REPSOL",40.335528,-3.811139,1.069,0.779,1.169,1.289,12190
"SHELL",40.336306,-3.8115,1.059,,1.159,1.239,10105
"BP VALDERAS",40.343222,-3.805472,1.089,,1.209,1.359,3107
"REPSOL",40.324333,-3.847306,1.119,,1.199,1.339,4640
"REPSOL",40.346389,-3.805417,1.079,,1.179,1.319,4614
"REPSOL",40.341111,-3.806167,1.079,,1.179,1.319,8321
"CEPSA",40.342028,-3.801028,1.078,,1.178,1.288,4664
"SHELL",40.352833,-3.808361,1.074,,1.174,,8445
"BALLENOIL",40.3325,-3.81825,1.037,,1.147,,12772
"ALCAMPO",40.348639,-3.852389,0.959,,1.085,1.229,10658
"BALLENOIL",40.394667,-3.841722,1.059,,1.167,,13356
"CEPSA",40.353889,-3.837083,1.113,,1.189,1.304,12035
"GAS NATURAL FENOSA",40.342222,-3.805444,,,,,13470
"CEPSA",40.322167,-4.198056,1.129,,1.194,1.309,520
"BALLENOIL",40.589167,-3.543361,1.039,,1.159,,13902
"REPSOL",40.588222,-3.546167,1.099,,1.202,1.379,3178
"REPSOL",40.587556,-3.545306,1.099,,1.202,1.379,3179
"DONAIRE MARINA",40.596639,-3.510278,1.099,,1.199,1.341,4456
"CEPSA",40.654778,-4.02225,1.157,,1.199,1.314,4647
"E.LECLERC",40.02325,-3.619139,0.976,,1.098,1.248,12673
"EMBOCADOR",40.038472,-3.591139,1.079,0.88,1.149,1.264,3187
"BP LA FALUA",40.072083,-3.6085,1.099,,1.194,1.351,10847
"CEPSA",40.039333,-3.606556,1.079,,1.159,,4674
"CEPSA",40.026278,-3.605361,1.049,,1.129,1.244,4362
"CEPSA",40.02075,-3.645278,1.113,0.846,1.189,1.304,4463
"EAR",40.310361,-3.481806,1.059,,1.159,,9167
"REPSOL",40.31,-3.480833,1.099,,1.209,,4705
"BALLENOIL",40.303222,-3.455472,1.005,,1.109,,12688
"CEPSA",40.309944,-3.449889,1.103,,1.179,1.294,4652
