"name","lat","lon","gasoA","gasoB","gas95","gas98","id"
"MERCADAL",39.984639,4.071667,1.229,0.929,1.329,,2666
"CEPSA",39.560806,2.988139,1.235,0.862,1.339,1.454,2578
"REPSOL",39.729306,3.059583,1.26,0.929,1.345,1.475,2701
"REPSOL",39.7415,3.052639,1.26,,1.345,1.475,2568
"LAS GAVIOTAS",39.81425,3.109972,1.275,,1.355,1.495,2593
"BALMES BALEARES",39.580194,2.659194,1.19,,1.29,1.42,2631
"REPSOL",39.586417,2.652889,1.244,,1.344,1.494,2610
"REPSOL",39.582056,2.660667,1.249,,1.349,1.479,2619
"AMANECER",39.594167,2.654472,1.219,,1.309,1.43,2695
"REPSOL",39.595861,2.637917,1.255,,1.355,1.485,2736
"REPSOL",39.583,2.63075,1.255,,1.355,1.485,2609
"BP",39.571278,2.625472,1.249,,1.349,1.469,2644
"CEPSA",39.565778,2.626444,1.229,,1.346,1.461,2565
"BP",39.552444,2.613889,1.249,,1.349,1.489,2704
"BP",39.552028,2.616056,1.249,,1.349,1.489,2705
"BP ES FORTI",39.579306,2.636444,1.249,,1.349,1.491,2611
"REPSOL",39.584944,2.618722,1.249,,1.349,1.479,2740
"REPSOL",39.571861,2.636,1.249,,1.349,1.479,2683
"REPSOL",39.576167,2.685139,1.245,,1.345,1.479,2735
"CEPSA",39.593,2.633472,1.229,,1.319,1.434,2618
"REPSOL",39.605028,2.634639,1.249,,1.349,1.479,2615
"REPSOL",39.629778,2.663583,1.245,,1.345,1.485,2573
"GALP",39.565194,2.6635,1.184,,1.274,1.394,2681
"REPSOL",39.566528,2.656778,1.245,,1.345,1.479,2682
"BP",39.511639,2.753389,1.229,,1.344,1.489,2597
"CEPSA",39.573,2.660472,1.229,,1.313,,2661
"REPSOL",39.570083,2.688333,1.235,,1.345,1.485,2612
"GALP",39.559083,2.678639,1.179,,1.279,1.379,2732
"CARREFOUR",39.552167,2.704222,1.229,,1.319,1.459,13602
"SHELL",39.567083,2.685778,1.218,,1.318,1.418,13474
"REPSOL",39.54775,2.703083,1.255,,1.349,1.489,2693
"REPSOL",39.557861,2.682333,1.255,,1.349,1.489,2654
"AUTONET&OIL",39.566222,2.68,1.149,,1.239,,14128
"CEPSA",39.581722,2.678806,1.229,,1.313,1.428,2587
"REPSOL",39.584278,2.671556,1.234,,1.319,1.449,2688
"REPSOL",39.574389,2.675944,1.239,,1.345,1.485,2734
"REPSOL",39.589167,2.676472,1.245,,1.345,1.479,2743
"PETROEST",39.589306,2.674778,1.168,,1.262,,13162
"REPSOL",39.606667,2.656056,1.245,,1.349,1.479,2584
"PETRONOR",39.610917,2.663944,1.245,,1.345,1.485,2585
"BP",39.586306,2.662056,1.218,,1.307,1.469,2649
"SHELL",39.591583,2.673639,1.174,,1.262,1.407,13713
"CEPSA",39.593333,2.668944,1.229,,1.313,1.428,2613
"PETROEST",39.600639,2.65825,1.168,,1.262,,13184
"REPSOL",39.602361,2.674917,1.245,,1.349,1.479,2410
"REPSOL",39.597222,2.676389,1.245,,1.345,1.485,2726
"REPSOL BUTANO",39.605528,2.658472,,,,,12568
"BP PLAYA DE PALMA",39.532722,2.72725,1.249,,1.349,1.484,2677
"BP",39.536722,2.719972,1.249,,1.344,1.484,2606
"REPSOL",39.535472,2.735,1.239,,1.339,1.479,12410
"CEPSA",39.521167,2.749361,1.229,,1.345,1.46,2632
"REPSOL",39.571194,2.721056,1.249,0.919,1.349,1.479,2702
"REPSOL BUTANO",39.565639,2.720917,,,,,12582
"CEPSA",39.534972,2.750694,1.229,0.862,1.345,1.46,2675
"REPSOL",39.572528,2.714194,1.249,,1.349,1.479,11995
"SON FERRIOL  II",39.570556,2.735833,1.248,,1.348,1.478,9871
"BP",39.535306,2.736056,1.239,,1.339,1.459,2738
"REPSOL",39.545917,2.722944,1.255,0.917,1.349,1.489,2663
"REPSOL",39.625889,3.109028,1.248,0.928,1.348,1.479,2718
"CEPSA",39.576111,3.133833,1.235,,1.339,1.454,2684
"CEPSA",39.771472,3.016944,1.264,0.939,1.354,1.469,2672
"BP",39.765472,3.029667,1.259,0.939,1.349,1.469,2639
"CEPSA",39.904694,3.077333,1.269,,1.346,1.461,2698
"GALP",39.885639,3.030611,1.222,,1.292,,13588
"REPSOL",39.873722,3.016083,1.265,,1.345,1.485,2650
"BP",39.520056,3.019583,1.249,0.979,1.349,1.489,2673
"CEPSA",39.341333,3.046389,1.229,,1.345,1.46,2679
"REPSOL",39.320111,3.000056,1.259,,1.369,1.499,2624
"CEPSA",38.9835,1.297806,1.283,,1.359,1.474,2581
"CEPSA",38.975056,1.331,1.283,,1.359,1.474,2725
"CEPSA",38.972528,1.309222,1.289,,1.359,1.489,2623
"REPSOL",38.961306,1.397306,1.279,0.839,1.349,1.499,2577
"BP",38.94275,1.41275,1.289,,1.349,1.489,11781
"REPSOL",39.569833,3.067806,1.249,0.949,1.349,1.479,2723
"REPSOL",39.070278,1.496222,1.279,0.849,1.365,1.505,2622
"CEPSA",38.886028,1.392139,1.279,,1.359,1.499,2630
"CEPSA",38.92175,1.305611,1.283,,1.359,1.474,2696
"REPSOL",39.5805,3.361611,1.239,,1.339,1.469,2567
"REPSOL",39.600722,3.270694,1.238,,1.338,1.448,2566
"CEPSA",39.59625,3.382056,1.235,,1.339,1.454,2575
"EROSKI",39.8585,4.259028,1.199,,1.299,,13028
"SAN LUIS",39.852722,4.259056,1.239,,1.339,,2580
"REPSOL",38.987917,1.538861,1.279,,1.359,1.499,2730
"COOPERATIVA SANTA EULALIA",38.982667,1.529167,1.189,0.795,,,12564
"CEPSA",38.984889,1.495111,1.283,,1.359,,2697
"SANTA EULALIA - IBIZA",38.983528,1.531861,1.289,,1.364,1.507,2643
"6553",38.991556,1.434167,1.289,0.84,1.365,1.5,12388
"CA' S ESTRELLA",39.762,3.152361,1.257,,1.349,1.477,2411
"REPSOL",39.763139,3.15075,1.258,,1.348,1.475,2699
"MUNAR CAPO",39.701556,3.10075,1.257,,1.349,,2676
"REPSOL",39.64825,2.757056,1.249,,1.344,1.489,2712
"CEPSA",39.651694,2.773861,1.239,,1.333,,2664
"CEPSA",39.383944,3.166778,1.249,0.889,1.363,1.518,2680
"REPSOL",39.426417,3.024111,1.239,0.917,1.345,1.485,2707
"REPSOL",39.370778,3.1475,1.249,,1.359,1.499,11945
"CEPSA",39.379917,3.226833,1.239,,1.353,1.468,2727
"PETRONOR",39.378722,3.227056,1.245,,1.349,,2589
"CAMPSA",39.645694,2.878639,1.249,0.919,1.349,,2642
"SON HUGO",39.641944,3.02825,1.234,0.916,1.348,1.478,9870
"REPSOL",39.646083,3.006083,1.239,0.917,1.345,,2616
"REPSOL",39.765778,2.708389,1.239,,1.339,1.459,2719
"REPSOL",39.614028,3.370222,1.238,,1.338,1.448,2739
"REPSOL",39.643333,3.373417,,,,,14144
"BP OIL ESPAÑA",39.712778,2.60975,1.259,,1.349,1.469,2641
"REPSOL",39.643333,2.648028,1.245,0.917,1.345,1.485,11560
"CEPSA",39.575611,3.134056,1.235,0.939,1.339,1.454,2599
"SARAS ENERGIA ",41.507833,1.902972,1.169,,1.339,1.439,1736
"GALP",41.515306,1.897556,1.179,,1.319,1.459,11050
"HAM",41.514583,1.897944,1.179,0.819,,,13318
"BP",41.481083,2.304528,1.234,,1.338,1.482,8329
"AUTONET&OIL",41.488167,2.298194,1.179,,1.279,,13512
"PETROLIS INDEPENDENTS - PETRO7",41.6435,2.268028,1.129,,1.209,,12719
"PETROCAT",41.664778,2.269667,1.219,,1.349,1.459,1815
"PETRO FUEL",41.575167,2.542056,1.201,,1.311,1.464,2441
"BALLENOIL",41.575333,2.541444,1.157,,1.257,,12288
"REPSOL",41.597778,2.5425,1.229,,1.339,1.449,2097
"PETROCAT",41.538944,2.40975,1.229,,1.329,1.439,2063
"MEROIL",41.795,1.946806,1.149,0.829,1.239,1.339,1609
"E.S.  AVINYÓ   -CEPSA-",41.867472,1.972389,1.209,0.839,1.316,1.431,2855
"FITOGAS",41.444722,2.237944,1.217,0.868,1.327,1.437,1581
"EVOLUTION",41.436889,2.238417,1.099,,1.198,1.265,2059
"REPSOL",41.431083,2.232111,1.229,,1.349,1.449,2423
"REPSOL",41.453222,2.25075,1.259,,1.349,1.469,2224
"BP",41.458417,2.264556,1.239,,1.339,1.481,2425
"LOWCOSTFUEL",41.456944,2.261306,1.149,,1.229,,13217
"CARREFOUR",41.456778,2.227333,1.179,,1.289,1.389,11037
"CEPSA",41.456194,2.222028,1.189,,1.269,1.384,2875
"REPSOL",41.459833,2.249361,1.259,,1.349,1.469,2237
"KANGUROIL",41.439556,2.233111,1.157,,1.249,1.369,2846
"BONAREA",41.430306,2.227389,1.052,,1.151,,13321
"SHELL",41.471528,2.254028,1.179,,1.259,1.404,2849
"REPSOL",41.433361,2.216861,1.209,,1.329,1.429,2480
"BP MONTIGALA",41.466556,2.244194,1.239,,1.34,1.481,2080
"REPSOL",41.453222,2.228722,1.249,,1.349,1.469,2335
"BP BADANOR",41.444056,2.227889,1.234,,1.339,1.491,2074
"REPSOL",41.516361,2.11225,1.229,,1.339,1.439,10450
"COMBUSTIBLES BALSARENY",41.858028,1.874306,1.115,,1.297,,9369
"REPSOL",41.521083,2.123889,1.269,,1.349,1.449,2562
"REPSOL",41.521139,2.12975,1.269,,1.349,1.449,2840
"BALLENOIL",41.515806,2.130972,1.169,,1.279,,12092
" BP SANTIGA",41.518694,2.14825,1.219,0.859,1.319,1.479,2248
"REPSOL",41.383833,2.191472,1.229,,1.369,1.499,1820
"GAS NATURAL FENOSA",41.383556,2.189806,,,,,13277
"REPSOL",41.392583,2.192944,1.229,,1.369,1.499,2558
"REPSOL",41.393111,2.204278,1.259,,1.389,1.519,2081
"SHELL VILLA OLIMPICA",41.399028,2.20825,1.109,,1.209,1.289,8353
"CAMPSA",41.399889,2.198611,1.259,,1.379,1.509,1817
"SARAS",41.39625,2.201083,1.169,,1.289,1.419,1652
"GALP",41.397556,2.201667,1.094,,1.184,,1777
"EVOLUTION",41.397389,2.193083,1.099,,1.198,1.256,1633
"BP ALMOGAVARES",41.399333,2.192778,1.249,,1.339,1.479,2422
"SHELL GLORIAS",41.404639,2.193083,1.109,,1.209,1.289,8352
"M AUTOMOCION",41.410889,2.199,1.216,,1.316,1.435,2005
"GALP",41.406083,2.206167,1.138,,1.228,1.384,1634
"CEPSA",41.405917,2.201306,1.205,,1.309,1.424,1783
"B-OIL",41.4095,2.201694,1.039,,1.139,,1863
"CEPSA",41.405833,2.187306,1.239,,1.323,1.438,2455
"GALP",41.394195,2.186482,1.208,,1.298,1.484,2995
"REPSOL",41.401861,2.146806,1.249,,1.369,1.499,9599
"GALP",41.355222,2.141861,1.154,,1.284,1.424,2779
"REPSOL",41.352917,2.143667,1.249,,1.369,1.509,2527
"NO HAY",41.352583,2.138639,1.182,,,,11901
"REPSOL",41.355667,2.142556,1.249,,1.369,,2083
"PETROPRIX",41.400083,2.193778,1.108,,1.198,,13775
"PETROMIRALLES",41.328472,2.155917,1.229,0.88,1.229,1.342,1993
"GALP",41.375278,2.160556,1.209,,1.309,1.429,1840
"CEPSA",41.376861,2.16575,1.239,,1.323,,2883
"CEPSA",41.38625,2.157306,1.239,,1.369,1.499,2878
"GRATSA",41.383083,2.161861,1.229,,1.319,,9020
"ESTACION SERVICIO UBACH SA",41.374639,2.173833,1.249,,1.319,1.569,9266
"GALP",41.362972,2.136454,1.204,,1.334,1.474,3003
"CEPSA",41.37475,2.154472,1.239,,1.359,1.474,2876
"GAS NATURAL FENOSA",41.331861,2.134861,,,,,13829
"GALP",41.327806,2.142667,1.224,,1.324,,2091
"CEPSA",41.390083,2.147778,1.244,,1.374,1.499,11973
"CEPSA",41.402583,2.137944,1.249,,1.369,1.484,2508
"REPSOL",41.398694,2.166556,1.232,,1.359,1.486,2348
"REPSOL",41.399333,2.169694,1.229,,1.389,1.529,2451
"CEPSA",41.404694,2.174361,1.239,,1.369,,2774
"REPSOL",41.396722,2.175167,1.249,,1.369,1.499,2540
"CEPSA",41.392722,2.180944,1.239,,1.323,1.438,2879
"REPSOL",41.405139,2.179722,1.239,,1.389,1.529,2006
"GALP",41.415833,2.180232,1.229,,1.338,1.484,3027
"PETRONIEVES ",41.331472,2.135417,1.169,0.859,1.279,1.389,12128
"REPSOL",41.328028,2.113944,1.259,,1.369,1.509,2241
"PETROZAL",41.332917,2.137083,1.179,,1.279,1.389,11988
"TORTUGA",41.334694,2.117806,1.219,0.919,1.309,,2043
"E.S.MOYANES",41.371944,2.1425,1.239,,1.348,1.479,1631
"CEPSA",41.37675,2.148806,1.239,,1.323,1.438,11772
"MEROIL",41.381833,2.133417,1.228,,1.368,1.498,9921
"RACC",41.381778,2.114389,1.259,,1.389,1.489,2829
"BP ",41.385972,2.129583,1.229,,1.339,1.479,2306
"REPSOL",41.382667,2.10675,1.259,,1.389,1.529,1835
"REPSOL",41.392444,2.1325,1.269,,1.389,1.489,2485
"SHELL",41.407167,2.122361,1.239,,1.374,1.519,8393
"CEPSA",41.392889,2.111611,1.249,,1.369,1.499,2554
"GARDENOIL",41.392278,2.121611,1.179,,1.339,,13728
"REPSOL",41.41625,2.136472,1.259,,1.389,1.529,2805
"OIL PRIX",41.430306,2.128889,1.139,,1.239,1.359,3037
"CEPSA",41.412222,2.139861,1.249,,1.375,1.49,2881
"GALP",41.419611,2.140083,1.234,,1.364,1.504,3031
"GALP",41.419333,2.140611,1.184,,1.314,1.454,3036
"REPSOL",41.408722,2.161778,1.229,,1.389,1.529,13960
"REPSOL",41.415583,2.167,1.229,,1.389,1.529,2214
"REPSOL",41.420833,2.186861,1.239,,1.389,1.529,2470
"CEPSA",41.414611,2.190528,1.239,,1.323,1.438,2877
"HORTA ESTACIÓ DE SERVEI",41.429722,2.161389,1.238,,1.358,1.498,2031
"GARATGE HORTA",41.430861,2.160583,1.208,,1.328,,11215
"CEPSA",41.4585,2.186944,1.189,,1.269,1.384,2873
"MEROIL",41.448,2.188278,1.137,,1.233,1.399,12192
"GRATSA",41.41475,2.179861,1.229,,1.319,1.469,8135
"REPSOL",41.439306,2.161444,1.239,,1.379,1.519,2305
"BP",41.443639,2.171,1.229,,1.339,1.479,2333
"ESTACION DE SERVICIO FAVENCIA JULIA",41.445472,2.179111,1.179,,1.289,1.389,12173
"CEPSA",41.438361,2.172556,1.239,,1.359,1.479,1579
"REPSOL",41.433667,2.179639,1.239,,1.379,1.519,9897
"REPSOL",41.434667,2.172444,1.229,,1.339,1.469,2535
"LOW COST LA SAGRERA",41.427806,2.202694,,,1.218,,13029
"REPSOL",41.435833,2.201472,1.209,,1.329,1.429,2308
"REPSOL",41.4325,2.206111,1.209,,1.329,1.429,2322
"REPSOL",41.432972,2.206861,1.219,,1.339,1.439,3005
"REPSOL",41.44725,2.195083,1.229,,1.379,1.519,1819
"REPSOL",41.442861,2.206,1.229,,1.339,1.439,10664
"REPSOL",41.443778,2.188306,1.229,,1.379,1.519,2488
"CEPSA",41.443083,2.203,1.189,0.779,1.269,1.384,2880
"BALLENOIL",41.437361,2.200972,1.115,,1.215,,13013
"PETROCAT DIRECTE",41.442472,2.199278,1.119,,1.217,,10663
"BCN OIL",41.445139,2.199694,1.119,,1.217,,13016
"GAS NATURAL FENOSA",41.433444,2.20275,,,,,13281
"TAMOIL",41.406694,2.207028,1.129,,1.219,1.299,3006
"BP PEDRO IV",41.413444,2.206139,1.239,,1.329,1.472,2216
"PREMOIL",41.418083,2.209639,1.067,,1.168,,13490
"BP",41.327611,1.945472,1.219,,1.319,1.461,1701
"REPSOL",42.103944,1.854528,1.209,,1.349,1.489,2798
"BP OIL",42.099194,1.845222,1.205,,1.339,1.48,2421
"CARREFOUR",42.09525,1.849639,1.109,,1.209,1.429,1689
"PETRONOR",42.107694,1.853361,1.229,,1.339,,2763
"BALLUS BAIX COST",42.093778,1.824111,1.125,,1.222,,12934
"ESTACIO SERVEI BIGUES I RIELLS",41.67125,2.217222,1.226,,1.319,1.469,1592
"REPSOL",41.593333,1.750389,1.239,,1.329,1.439,11804
"GALP",41.582056,1.779611,1.229,,1.344,1.464,2990
"REPSOL",41.593778,1.750611,1.239,,1.329,1.439,11034
"REPSOL",41.514222,2.394694,1.249,,1.349,1.459,9471
"REPSOL",41.514889,2.413139,1.249,,1.349,1.459,2809
"REPSOL",41.531,2.420278,1.249,,1.349,1.459,1851
"CARREFOUR",41.520917,2.421861,1.139,,1.269,1.439,11528
"ESCLATOIL",41.517389,2.417889,1.089,,1.189,,12728
"SHELL",41.524944,2.367111,1.219,,1.339,1.449,9428
"(SIN RÓTULO)",41.729722,1.513667,1.118,0.744,1.187,1.325,2001
"BONAREA",41.733111,1.526815,1.055,,1.154,,1995
"GASUIR",41.636611,2.183889,1.241,,1.367,1.441,7997
"REPSOL",41.654472,2.161417,1.239,,1.349,1.489,2219
"REPSOL",41.627472,2.167694,1.239,,1.349,1.489,2472
"U.S. CALDES - GAS-OILS ROVIRA-",41.625056,2.170944,1.169,,1.279,,13191
"REPSOL",41.612722,2.651694,1.229,,1.349,1.449,2095
"REPSOL",41.928861,2.298444,1.269,0.905,1.359,1.489,1856
"REPSOL",41.590556,2.59175,1.229,,1.349,1.449,2507
"STAR PETROLEUM",41.596583,2.56925,1.209,,1.309,1.409,10380
"ESTACIO SERVEI MAS ROGER",41.592056,2.593222,1.159,,1.259,,12450
"REPSOL",41.627306,2.283139,1.239,,1.349,1.479,2789
"MEROIL",41.623722,2.2785,1.179,,1.279,1.459,2021
"PETRO VALLES",41.626778,2.286306,1.069,,1.179,,12627
"CEPSA",41.283306,1.723917,1.239,,1.323,1.438,1853
"SPAROIL",41.280222,1.723639,1.139,,1.239,,13876
"BP",41.6265,2.362944,1.219,,1.329,1.471,12696
"REPSOL",41.635222,2.339722,1.249,,1.359,1.459,2510
"REPSOL",41.634806,2.340139,1.249,,1.359,1.459,2509
"CARREFOUR",41.637833,2.373778,1.149,,1.259,,13052
"VILALTA",41.907278,1.698917,1.129,0.77,1.239,1.339,2419
"AVANTI",41.930222,1.688667,1.119,0.759,1.229,,8922
"TRUYOLS",41.579806,2.090611,1.209,,1.309,1.451,2351
"REPSOL",41.595083,2.088417,1.219,,1.329,1.449,2799
"REPSOL",41.595167,2.088528,1.219,,1.329,1.449,1797
"PETROEIGHT",41.598361,2.085722,1.119,,1.219,,13181
"BP",41.604417,2.085722,1.209,,1.309,,1590
"PETROPRIX",41.59925,2.086417,1.108,,1.215,,12628
"SHELL",41.601528,2.086889,1.118,,1.215,,10446
"REPSOL",41.636472,1.850583,1.199,,1.339,1.439,10452
"REPSOL",41.636833,1.850222,1.199,,1.339,1.439,2442
"BENZINERA CASTELLBISBAL",41.463917,1.991093,1.179,,1.295,1.429,1624
"GALP",41.468167,1.978,1.259,,1.354,1.488,2965
"CEPSA",41.501833,1.968222,1.219,,1.329,1.449,9461
"CEPSA",41.464861,1.978722,1.259,,1.339,1.454,3042
"CONFORT AUTO",41.461222,1.960583,1.195,,1.289,1.415,12310
"FERCAM",41.443139,1.995417,1.134,,,,14000
"CEPSA",41.270806,1.981056,1.239,,1.323,1.438,2865
"CEPSA",41.280361,1.979778,1.239,,1.323,1.438,2869
"GASFELLS",41.267222,1.95425,1.236,,1.339,1.439,2778
"GALP",41.281472,1.986722,1.199,,1.274,1.448,1642
"REPSOL",41.27525,1.973528,1.249,,1.359,1.499,2304
"LOW COST CASTELLDEFELS",41.287389,1.989,,,1.199,,13352
"CARREFOUR",41.280639,1.985528,1.169,,1.259,,12156
"BALLENOIL",41.284694,1.985417,1.087,,1.197,,11935
"CEPSA",41.246278,1.58575,1.225,,1.319,1.434,3234
"PORBOL",41.757139,2.120167,1.239,,1.339,1.449,1630
"PETROLIS INDEPENDENTS",41.797222,2.229722,1.129,,1.209,,2024
"PETROMIRALLES",42.160306,1.85775,1.209,,1.269,1.392,1576
"PETROMIRALLES",42.159556,1.857611,1.209,,1.269,1.392,8207
"REPSOL",41.508583,2.090472,1.239,,1.259,1.359,2828
"SABATER NURI CARBURANTS SA",41.499722,2.13525,1.089,,1.189,1.299,2040
"CEPSA",41.492306,2.102083,1.259,,1.343,1.458,3021
"CEPSA",41.489194,2.1515,1.239,,1.323,1.438,10141
"ESCLATOIL",41.488167,2.129222,1.099,,1.199,,2217
"CEPSA",41.492944,2.099,1.259,,1.349,1.464,3020
"CEPSA",41.485306,2.131139,1.239,,1.323,1.438,2836
"SABATER NURI CARBURANTS SA",41.500278,2.124972,1.089,,1.189,1.299,2042
"PETROPRIX",41.489167,2.084,1.108,,1.215,,12913
"BALLENOIL",41.500472,2.128028,1.087,,1.187,,12368
"REPSOL",41.403278,1.992917,1.249,,1.349,1.449,11669
"ESCLATOIL",41.56325,1.815833,1.099,,1.199,,12825
"PETRONIEVES",41.568583,1.805361,1.089,,1.189,,10694
"GALP",41.353528,2.076556,1.174,,1.284,1.384,2989
"REPSOL",41.346972,2.090167,1.219,,1.329,1.429,1827
"REPSOL",41.367694,2.078611,1.209,,1.349,1.489,2997
"PETROPASS",41.353778,2.092889,1.169,,1.219,1.38,8351
"CEPSA",41.357556,2.0655,1.239,,1.323,1.438,2870
"CEPSA",41.357944,2.091972,1.189,,1.269,1.384,2867
"CEPSA",41.352861,2.096222,1.189,,1.269,1.384,2868
"GALP",41.348056,2.081917,1.174,,1.284,,2780
"HAM",41.347944,2.082028,,,,,13959
"ANESPI",41.350778,2.0815,1.078,,,,11586
"BALLENOIL",41.354528,2.080861,1.129,,1.229,,12224
"OIL PRIX",41.353806,2.080833,1.139,,1.239,1.359,3007
"CARREFOUR",41.201361,1.648806,1.219,,1.309,1.429,1687
"GALP",41.219306,1.716278,1.214,,1.284,1.399,3033
"BP",41.203333,1.654444,1.238,,1.339,1.48,12584
"REPSOL",41.222472,1.675722,1.249,,1.339,1.479,2815
"REPSOL",41.220194,1.676139,1.249,,1.339,1.479,2817
"REPSOL",41.206972,1.672139,1.229,,1.359,1.489,2473
"REPSOL",41.206972,1.672139,1.229,,1.359,1.489,2474
"PETROLOGIC OIL",41.592167,2.400528,1.179,,1.289,,13432
"REPSOL",41.528278,1.881222,1.249,0.893,1.349,1.449,2079
"BP PARADA LA CREU",41.532194,1.874917,1.239,,1.339,1.481,2418
"SHELL",41.528194,1.877889,1.129,,1.279,,1691
"PETRONIEVES",41.526417,1.876944,1.129,,1.279,,10693
"ANEU OIL",41.545528,1.86175,1.089,,1.266,,12541
"OIL PRIX",41.372333,2.083,1.129,,1.219,1.359,3035
"GALP",41.377444,2.091944,1.259,,1.348,1.446,3028
"E.S. SORTIDA 13-DANFORD",41.370639,2.090083,1.087,,1.183,,12530
"CEPSA",41.725667,2.672917,1.239,,1.323,1.438,2955
"REPSOL",41.649944,2.297667,1.229,,1.369,1.499,2467
"GALP ",41.619722,2.317722,1.164,,1.304,1.404,2066
"TRUCKOIL",41.638278,2.281222,1.089,,1.199,,13486
"GASUIR",41.612528,2.306917,1.241,,1.367,,8208
"TOTAL",41.63575,2.293361,1.075,0.696,,,9854
"GALP",41.709028,2.281083,1.124,,1.204,1.314,3024
"SHELL",41.678611,2.281417,1.139,,1.259,1.399,11999
"GASUIR",42.161806,2.472083,1.241,,1.367,1.441,13547
"REPSOL",41.684389,2.282833,1.205,,1.315,1.425,2253
"REPSOL",41.676278,2.279306,1.239,,1.345,1.455,2838
"GASOIL 3B",41.671944,2.285,1.069,,1.179,,12722
"BONAREA",41.3,2.009,1.052,,1.151,1.213,12219
"REPSOL",41.269111,2.001167,1.21,,1.31,1.44,3030
"REPSOL",41.269694,2.000528,1.21,,1.31,1.44,3029
"BP LA BOBILA",41.307389,1.991083,1.218,,1.319,1.46,2785
"PETROCAT",41.287083,2.001778,1.229,,1.339,1.479,1801
"PETROCAT",41.288472,2.000694,1.229,,1.339,1.479,1800
"CEPSA",41.29825,2.002833,1.239,0.929,1.323,1.438,2871
"CAMPSA EXPRESS",41.295167,2.012306,1.052,,1.151,,12822
"REPSOL",41.296861,2.013639,1.199,,1.271,,2793
"E.S.GELIDA",41.433139,1.863806,1.209,,,1.489,396
"CACENCA",41.4465,1.86525,1.229,,,,11345
"REPSOL",42.016639,1.884444,1.209,,1.349,1.489,2766
"REPSOL",41.377889,1.730583,1.229,,1.329,1.449,1811
"REPSOL",41.378417,1.730361,1.229,0.869,1.329,1.449,1810
"SARAS ENERGIA",41.611528,2.302694,1.159,,1.289,1.424,1740
"SHELL",41.609944,2.277278,1.119,,1.209,1.349,8394
"REPSOL",41.594639,2.285722,1.239,,1.349,1.479,2233
"GALP ",41.585917,2.284611,1.124,,1.234,1.344,1864
"MEROIL",41.601722,2.277778,1.239,0.819,1.275,1.345,1556
"OILPRIX",41.60325,2.287417,1.088,,1.193,1.268,13687
"CARREFOUR",41.595389,2.284472,1.179,,1.269,1.399,1728
"AUTONET&OIL",41.596944,2.282028,1.099,,1.209,,12497
"1PRIMER",41.605,2.278528,1.079,,1.189,,12519
"BENZOIL",41.609556,2.301694,1.089,,1.189,,13706
"LOW COST",41.61025,2.277944,1.063,,1.189,,12476
"GALP",41.603056,2.277222,1.104,,1.204,,1692
"PETROPRIX",41.600278,2.296306,1.108,,1.215,,12788
"BP GUALBA",41.713583,2.533278,1.189,,1.299,1.441,12623
"ESTACIÓ SERRA CADI, S.L.",42.223528,1.872722,1.225,,1.323,1.438,2885
"CEPSA",41.933278,2.193306,1.239,,1.323,1.438,2843
"CEPSA",41.93425,2.194306,1.239,,1.323,1.438,2844
"SARAS",41.366111,2.113778,1.059,,1.159,1.249,1654
"TAMOIL",41.358306,2.107944,1.049,,1.149,1.249,3026
"REPSOL",41.361528,2.106333,1.219,,1.329,1.429,2252
"BP",41.35275,2.133639,1.229,,1.349,1.479,1779
"EVOLUTION",41.349833,2.102167,1.048,,1.147,1.225,1786
"REPSOL",41.35375,2.106639,1.219,,1.329,1.429,2255
"SHELL",41.358972,2.106,1.139,,1.239,1.379,10679
"CEPSA",41.338639,2.099889,1.239,,1.349,1.479,2977
"OILPRIX",41.354639,2.108722,1.076,,1.176,1.326,2045
"BONAREA",41.354139,2.103556,1.052,,1.151,,12921
"ESTACIO SERVEI CAN BUXERES",41.364278,2.093639,1.042,,1.142,,1653
"PETROLIS COLLBLANC",41.375667,2.112139,1.199,,1.319,1.419,11247
"GALP",41.375833,2.120787,1.208,,1.308,1.428,2986
"GALP",41.3585,2.112944,1.039,,1.169,,2991
"TAMOIL",41.361417,2.117833,1.129,,1.229,1.299,2999
"REPSOL",41.367639,2.130083,1.229,,1.379,1.509,2339
"BP",41.358861,2.115389,1.229,,1.329,1.429,11514
"PETROCAT DIRECTE",41.361639,2.130306,1.129,,1.245,,10843
"CEPSA",41.350917,2.128778,1.239,,1.349,1.479,2872
"GAS NATURAL FENOSA",41.349222,2.124472,,,,,13274
"ECOBENZ",41.348361,2.133917,1.109,,,,12765
"REPSOL",41.355722,2.126556,1.239,,1.369,1.509,2804
"PORTUARIOS SERVICIOS",41.347611,2.128917,1.165,,,,10238
"BP",41.369806,2.106722,1.219,,1.329,1.471,2227
"GALP",41.345833,2.109528,1.214,,1.334,1.444,3009
"PETRO G24",41.354389,2.098556,1.077,,1.188,,13405
"GALP",41.346472,2.11175,1.114,,1.204,,3008
"BALLENOIL",41.351139,2.120944,1.107,,1.197,,12007
"REPSOL",41.576472,1.629278,1.219,,1.339,1.449,2349
"PETRONOR",41.580972,1.608444,1.219,,1.339,1.449,1793
"MEROIL, S.L.",41.590778,1.61125,1.21,,1.315,1.435,2004
"PETROMIRALLES",41.576,1.61375,1.109,,1.189,1.326,11173
"CAMPSA",41.5875,1.620222,1.215,,1.339,1.459,2525
"REPSOL",41.595833,1.632,1.215,,1.339,1.459,1816
