"name","lat","lon","gasoA","gasoB","gas95","gas98","id"
"CEPSA",40.450111,-3.651361,1.173,,1.259,1.379,4539
"REPSOL",40.443611,-3.678194,1.165,,1.249,,4536
"REPSOL",40.443444,-3.669361,1.165,,1.249,,13199
"BP ",40.447861,-3.679611,1.159,,1.249,1.36,4596
"CEPSA",40.441611,-3.6695,1.159,,1.249,,4762
"CEPSA",40.451472,-3.682194,1.169,,1.253,1.368,4695
"CAMPSA",40.445194,-3.68475,1.165,,1.249,1.389,4483
"REPSOL",40.501389,-3.661944,1.185,,1.249,1.389,11538
"GAS NATURAL FENOSA",40.48525,-3.633056,,,,,13280
"CEPSA",40.487861,-3.665083,1.169,,1.269,1.399,4326
"CEPSA",40.497639,-3.662611,1.175,,1.254,1.369,3165
"REPSOL",40.461583,-3.7085,1.169,,1.255,1.395,3109
"CAMPSA",40.458,-3.713944,1.169,,1.255,1.395,4561
"CEPSA",40.461444,-3.709222,1.159,,1.239,,4590
"REPSOL",40.442306,-3.703778,1.165,,1.249,1.379,4526
"REPSOL",40.439,-3.709639,1.165,,1.249,1.379,2909
"REPSOL",40.443083,-3.711722,1.165,,1.249,,4496
"REPSOL",40.460972,-3.757694,1.199,,1.299,1.399,4351
"REPSOL",40.440556,-3.718056,1.165,,1.249,,4498
"CAMPSA",40.456361,-3.693806,1.165,,1.249,,4517
"GALP",40.45725,-3.701833,1.159,,1.239,1.399,4761
"SARAS ENERGIA",40.464889,-3.693611,1.139,,1.215,1.355,3173
"GALP",40.473722,-3.701361,1.179,,1.269,1.369,4669
"REPSOL",40.479861,-3.697889,1.165,,1.255,,4582
"REPSOL",40.477556,-3.691194,1.165,,1.255,1.395,10885
"CEPSA",40.437528,-3.699667,1.169,,1.263,1.378,4595
"CAMPSA",40.429194,-3.694194,1.159,,1.249,,4500
"CEPSA",40.505722,-3.767556,1.196,,1.289,1.404,4515
"CEPSA",40.505,-3.767611,1.196,,1.289,,4516
"CEPSA",40.516528,-3.68525,1.159,,1.239,1.354,4444
"HAM TRES CANTOS",40.562417,-3.710556,,,,,13334
"E.S. NAVALCARRO",40.562278,-3.710528,1.159,,1.249,1.369,11344
"REPSOL",40.5,-3.697972,1.17,,1.27,,4585
"REPSOL",40.4995,-3.697806,1.17,,1.27,1.42,4584
"REPSOL",40.483194,-3.705361,1.179,,1.279,1.389,4709
"REPSOL",40.503444,-3.685333,1.185,,1.255,1.395,4538
"PETROLANDIA",40.507278,-3.691194,1.128,,1.219,1.364,4586
"CEPSA",40.489056,-3.700583,1.183,,1.279,1.394,4600
"SHELL",40.508056,-3.679083,1.199,,1.249,1.389,11445
"BP A-42 KM 9,8  DIR. MADRID",40.334028,-3.723917,1.139,,1.239,,13893
"ALCAMPO",40.393806,-3.654528,1.019,,1.149,1.289,12145
"REPSOL",40.4655,-3.804556,1.189,,1.298,1.429,4344
"REPSOL",40.468833,-3.820389,1.175,,1.285,1.395,4605
"CEPSA",40.465389,-3.802083,1.194,,1.304,1.419,4725
"GAS NATURAL FENOSA",40.336056,-3.717944,,,,,13266
"CEPSA",40.476028,-3.722056,1.183,,1.279,1.394,4312
"REPSOL",40.479056,-3.725806,1.165,,1.249,1.379,4544
"CEPSA",40.464306,-3.721222,1.179,,1.269,,4589
"REPSOL",40.494028,-3.717222,1.199,,1.299,1.399,12305
"REPSOL",40.3665,-3.694472,1.129,,1.227,1.367,2912
"REPSOL",40.367,-3.693833,1.129,,1.227,1.367,2914
"BP",40.358806,-3.696194,1.149,,1.239,,4521
"CARREFOUR",40.362556,-3.691194,1.129,,1.229,1.389,10771
"BALLENOIL",40.365694,-3.692722,1.099,,1.199,,13155
"HUSCO S.L.",40.386694,-3.664,1.139,,1.229,,4487
"REPSOL",40.372306,-3.639389,1.139,,1.249,1.379,4543
"REPSOL",40.365639,-3.658111,1.159,0.805,1.249,1.389,3192
"REPSOL",40.379167,-3.665361,1.165,,1.249,,4549
"SHELL",40.329861,-3.716333,1.099,,1.199,1.344,8449
"SHELL",40.329139,-3.715917,1.099,,1.199,1.344,8450
"REPSOL",40.340389,-3.676417,1.139,,1.249,1.369,13057
"GALP",40.339139,-3.709444,1.116,,1.214,1.329,4666
"REPSOL",40.339861,-3.668694,1.129,,1.227,1.367,3207
"BALLENOIL",40.336222,-3.71525,1.017,,1.117,,12818
"GAS NATURAL FENOSA",40.463583,-3.804389,,,,,13270
"CEPSA",40.474167,-3.664333,1.159,,1.259,1.374,4357
"REPSOL",40.470083,-3.627917,1.159,,1.259,1.389,11400
"CEPSA",40.473722,-3.645028,1.159,,1.256,1.371,4587
"SHELL",40.464889,-3.636139,1.154,,1.249,1.389,4455
"STAR PETROLEUM",40.4005,-3.615833,1.129,,1.229,1.339,3194
"STAR PETROLEUM",40.4005,-3.615333,1.129,,1.229,1.339,3195
"REPSOL",40.404056,-3.6095,1.139,,1.244,1.334,9383
"CARREFOUR",40.416,-3.619,1.149,,1.249,1.369,13291
"BALLENOIL",40.405167,-3.59075,1.109,,1.219,,12878
"GALP",40.467917,-3.578778,1.137,,,,4662
"REPSOL",40.467889,-3.570222,1.165,0.865,1.249,,11634
"LCT EXPRESS",40.452222,-3.584417,1.145,,1.244,,13616
"CEPSA",40.458417,-3.616139,1.159,,1.249,1.364,3133
"CEPSA",40.450889,-3.627222,1.155,,1.249,1.364,11025
"REPSOL",40.448778,-3.566639,1.165,,1.249,1.349,4475
"REPSOL",40.466611,-3.573528,1.165,,1.249,1.389,11575
"REPSOL",40.502417,-3.584917,1.165,0.865,1.249,1.389,11746
"REPSOL",40.496889,-3.598,1.165,,1.249,1.389,11722
"REPSOL",40.464222,-3.575306,1.159,,1.249,1.389,4598
"REPSOL",40.449194,-3.565417,1.159,,1.249,1.389,4474
"CEPSA",40.463778,-3.587417,1.147,,1.237,1.357,4694
"REPSOL",40.471222,-3.580194,1.157,,1.247,1.367,3196
"REPSOL",40.401833,-3.7615,1.149,,1.234,1.364,2911
"CEPSA",40.408083,-3.744056,1.149,,1.239,1.359,4680
"SPA360",40.3945,-3.661722,1.142,,1.234,1.339,4359
"GESLAMA",40.3975,-3.74425,1.139,,1.235,,4511
"STAR PETROLEUM",40.385278,-3.745806,1.138,,1.235,1.345,4464
"STAR PETROLEUM",40.372528,-3.707917,1.124,,1.235,1.335,4341
"REPSOL",40.378611,-3.71875,1.119,,1.217,1.357,9441
"REPSOL",40.383556,-3.695944,1.139,,1.249,1.369,4330
"REPSOL",40.378639,-3.790972,1.166,,1.26,1.36,4327
"STAR PETROLEUM",40.397444,-3.764917,1.146,,1.239,1.349,4335
"GESLAMA",40.395417,-3.768444,1.139,,1.235,,4505
"BP CHEYPER ",40.368056,-3.720889,1.149,,1.239,1.382,4356
"GALP",40.3735,-3.743028,1.118,,1.214,1.329,3065
"REPSOL",40.383833,-3.723889,1.159,,1.249,,4513
"CEPSA",40.373111,-3.725611,1.145,,1.239,1.354,4481
"CEPSA",40.385111,-3.76175,1.145,,1.239,1.354,4556
"ALIARA ENERGIA",40.373778,-3.717444,,,,,14041
"REPSOL",40.3585,-3.754417,1.159,,1.249,1.369,3202
"REPSOL",40.373889,-3.771556,1.159,,1.239,1.359,3209
"BP CARABANCHEL",40.363361,-3.743389,1.139,,1.229,1.371,3159
"ION +",40.3695,-3.748472,,,1.174,,13935
"BP ISLA AZUL",40.368472,-3.742111,1.149,,1.239,1.382,3158
"REPSOL",40.368611,-3.765972,1.159,,1.235,1.375,11534
"E.LECLERC",40.365306,-3.73775,1.028,,1.123,,12643
"REPSOL",40.387417,-3.730083,1.159,,1.249,,4484
"REPSOL",40.386389,-3.71675,1.139,,1.259,1.389,4718
"COMERCIAL SAMA",40.396694,-3.713889,1.219,,1.329,,3214
"REPSOL BUTANO",40.399583,-3.732944,,,,,12562
"BP ",40.399278,-3.730944,1.149,,1.239,1.381,10488
"REPSOL",40.387861,-3.730722,1.159,,1.249,1.369,11912
"GAS NATURAL FENOSA",40.44925,-3.573111,,,,,13696
"CEPSA",40.424806,-3.611222,1.163,,1.249,1.369,4340
"SHELL",40.444944,-3.582556,1.099,,1.199,1.344,3090
"GALP",40.494361,-3.648583,1.169,,1.238,1.328,4699
"GAS NATURAL FENOSA",40.363889,-3.655667,,,,,13271
"REPSOL BUTANO",40.3915,-3.676639,,,,,12555
"REPSOL",40.366333,-3.655667,1.159,0.805,1.249,1.379,3143
"CEPSA",40.390194,-3.671306,1.159,,1.249,1.364,4693
"CARREFOUR",40.368417,-3.601583,1.139,,1.229,1.369,11267
"GALP",40.369139,-3.631083,1.118,,1.218,1.328,11761
"SHELL",40.355806,-3.554639,1.139,,1.249,1.389,4650
"REPSOL",40.357389,-3.559,1.165,,1.255,1.355,4643
"REPSOL",40.345806,-3.589389,1.175,,1.265,1.405,4641
"REPSOL",40.343944,-3.588028,1.175,,1.265,1.405,4642
"REPSOL",40.367472,-3.58775,1.149,,1.229,1.369,12596
"REPSOL",40.401333,-3.636056,1.165,,1.249,,4547
"REPSOL",40.407389,-3.652028,1.165,,1.249,1.369,4579
"REPSOL",40.407639,-3.660583,1.165,,1.249,,4565
"BP",40.426028,-3.658528,1.149,,1.248,1.391,4450
"BP CONQUISTA ",40.417917,-3.629333,1.15,,1.249,1.392,4518
"REPSOL",40.430417,-3.640778,1.159,,1.249,1.369,4726
"CEPSA",40.424306,-3.648806,1.159,,1.249,,4535
"CEPSA-ELF",40.432316,-3.651339,1.159,,1.249,1.364,3171
"CEPSA",40.437611,-3.638944,1.159,,1.249,,10944
"CEPSA",40.446972,-3.651972,1.159,,1.249,1.364,4597
"BLANCA",40.434639,-3.654278,1.139,,1.235,,4507
"REPSOL",40.441444,-3.640833,1.169,,1.259,1.378,4731
"REPSOL",40.441,-3.625361,1.169,,1.249,1.379,4525
"GALP",40.426472,-3.626083,1.149,,1.229,1.359,4657
"GALP",40.426528,-3.611694,1.149,,1.229,1.359,4656
"CEPSA",40.432806,-3.634,1.159,,1.239,1.359,4707
"BALLENOIL",40.438944,-3.622389,1.109,,1.209,,13655
"CEPSA",40.427194,-3.617806,1.159,,1.239,1.354,4708
"GAS NATURAL FENOSA",40.438611,-3.621639,,,,,13276
"REPSOL",40.462111,-3.6385,1.169,,1.259,1.378,4764
"REPSOL",40.463389,-3.658111,1.159,,1.249,,4504
"REPSOL",40.457306,-3.658278,1.159,,1.249,1.389,4546
"REPSOL",40.398583,-3.590083,1.165,,1.239,1.379,4337
"GAS NATURAL FENOSA",40.398222,-3.588917,,,,,13269
"CARREFOUR",40.4535,-3.870194,1.159,,1.259,1.389,10768
"REPSOL",40.474944,-3.849556,1.175,,1.285,1.395,4461
"REPSOL",40.473778,-3.875722,1.175,,1.285,1.395,4347
"REPSOL",40.448778,-3.86,1.175,,1.275,1.415,4624
"GALP",40.455556,-3.867306,1.159,,1.259,1.399,2924
"CEPSA",40.458361,-3.873222,1.169,,1.269,1.419,4457
"BP RELAMPAGO",40.447306,-3.858944,1.159,,1.259,1.404,3137
"REPSOL",40.450556,-3.881806,1.155,,1.259,1.389,12611
"REPSOL",40.728,-3.859194,1.159,,1.269,1.389,4480
"CEPSA",40.688472,-3.901417,1.165,,1.259,1.374,9460
"REPSOL",40.554361,-3.295,1.189,,1.285,1.385,4630
"REPSOL",40.557,-3.294472,1.189,,1.285,1.385,4631
"IDS",40.530139,-3.293583,1.189,,,,3087
"BP - OYAMBRE 1",40.545472,-3.335111,1.129,,1.229,1.339,10077
"REPSOL",40.389944,-3.493111,1.179,,1.279,1.429,12358
"GALP",40.385889,-3.490417,1.149,,1.254,1.329,4671
"SUPER OIL",40.389444,-3.481083,1.119,,1.199,1.399,11272
"PETROPRIX",40.387889,-3.489083,1.048,,1.148,,13392
"FRII",40.394861,-3.493361,1.129,,1.219,1.379,4542
"REPSOL",40.780722,-3.774528,1.165,,1.255,1.365,4342
"EDV",40.81,-3.7705,1.178,,1.268,1.368,2907
"CEPSA",40.814278,-3.760639,1.179,0.87,1.269,,3144
"REPSOL",40.712972,-3.577917,1.165,,1.265,1.365,4723
"REPSOL",40.713639,-3.57875,1.165,,1.265,1.365,4724
"REPSOL",40.716889,-3.578472,1.165,,1.265,1.365,11914
"CEPSA",40.261278,-3.849306,1.159,,1.245,1.36,4466
"MEROIL",40.678833,-3.961944,1.154,,1.237,,2906
"MORALZARZAL",40.685417,-3.966889,1.179,0.909,1.269,1.389,3132
"PETRONOR",40.245167,-3.480556,1.165,,1.249,1.389,3162
"REPSOL",40.333889,-3.886667,1.165,,1.249,1.369,11273
"BP LOS ROSALES",40.340444,-3.863972,1.139,,,1.391,3096
"REPSOL",40.316444,-3.896861,1.169,,1.265,1.375,3106
"REPSOL",40.316611,-3.898222,1.169,,1.265,1.375,4468
"CEPSA",40.320167,-3.876278,1.145,,1.219,1.334,4360
"CEPSA",40.320194,-3.875528,1.145,,1.219,1.334,4361
"CARREFOUR",40.329583,-3.888667,1.129,,1.229,1.379,3082
"BALLENOIL",40.341639,-3.860222,1.079,,1.199,,12809
"REPSOL",40.317667,-3.847889,1.159,,1.239,1.379,4609
"GALP",40.318194,-3.852111,1.119,,1.219,1.309,4701
"GHC MOSTOLES",40.315306,-3.84525,1.028,,1.129,,13578
"LAVAPLUS",40.315389,-3.846278,1.059,,1.169,,12747
"PETROL MÓSTOLES",40.317194,-3.8475,1.028,,1.129,,13650
"CEPSA",40.308444,-3.873833,1.149,,1.229,,13576
"BALLENOIL",40.314472,-3.868556,1.079,,1.199,,12197
"BP",40.313778,-3.86875,1.139,,1.239,,13603
"CEPSA",40.721833,-4.020472,1.159,,1.254,1.369,4363
"CEPSA",40.72125,-4.019528,1.159,,1.254,1.369,4364
"CEPSA",40.287556,-4.005556,1.159,0.889,1.239,1.354,4602
"CEPSA",40.293194,-3.981139,1.169,,1.246,1.361,3115
"CEPSA",40.292528,-3.980944,1.169,,1.246,1.361,3116
"REPSOL",40.261139,-3.975694,1.189,,1.285,1.385,4634
"REPSOL",40.26025,-3.976611,1.189,,1.285,1.385,4635
"REPSOL",40.326472,-4.0115,1.159,,1.249,1.389,3174
"BALLENOIL",40.290694,-3.994389,1.029,,1.169,,14037
"REPSOL",40.291444,-3.999056,1.185,,1.285,1.425,4310
"GALP",40.383167,-4.240833,1.135,,1.239,1.359,3091
"REPSOL",40.364778,-3.243611,1.182,,1.262,,4545
"REPSOL",40.282778,-3.20725,1.14,0.817,,1.375,3204
"CEPSA",40.499889,-3.547917,1.169,,1.259,1.389,4658
"BP",40.50375,-3.514111,1.172,,1.262,1.391,12540
"REPSOL",40.528194,-3.545306,1.165,,1.255,,4332
"REPSOL",40.230861,-3.776083,1.165,,1.249,1.373,4322
"GALP",40.251194,-3.763778,1.089,,1.209,,3068
"SHELL",40.243528,-3.777833,1.109,,1.225,1.365,8452
"SERPARLA",40.240528,-3.752806,1.089,,1.179,,3111
"CAMPSA",40.238694,-3.754139,1.165,,1.249,1.349,4622
"REPSOL",40.247083,-3.765111,1.165,,1.249,1.349,3110
"PETROPRIX",40.229944,-3.782278,1.005,,1.145,,13704
"BALLENOIL",40.227667,-3.778722,1.039,,1.149,,12780
"E.LECLERC",40.236861,-3.750028,1.028,,1.123,1.258,13677
"SERVIFACIL",40.236917,-3.757111,1.026,,1.122,,13537
"GAS NATURAL FENOSA",40.240389,-3.753639,,,,,13452
"REPSOL   ACTUALIZACION A 15/OCTUBRE/2007",40.365083,-4.314778,1.159,,1.239,1.389,3168
"REPSOL",40.229722,-3.347528,1.192,,1.272,1.392,4530
"GALP",40.223333,-3.334778,1.176,,1.259,1.339,4315
"REPSOL",40.256667,-3.376111,1.169,,1.265,1.405,11832
"REPSOL",40.249833,-3.350278,1.159,,1.255,1.389,3176
"CEPSA",40.207361,-3.318806,1.159,,1.249,1.364,4646
"REPSOL",40.405056,-3.141111,1.165,,1.249,1.389,3208
"REPSOL",40.246583,-3.690111,1.14,0.805,1.227,,4576
"REPSOL",40.218333,-3.685278,1.14,,1.227,1.347,4328
"REPSOL",40.251,-3.721639,1.159,,1.249,1.349,4610
"REPSOL",40.246472,-3.689667,1.14,,1.227,1.347,4577
"REPSOL",40.218694,-3.684694,1.14,,1.227,1.347,4329
"REPSOL",40.264028,-3.692111,1.129,0.779,1.229,1.349,4317
"BP NASSICA 365",40.265278,-3.695167,1.149,0.734,1.229,1.349,12119
"SHELL M50 365",40.264639,-3.692472,1.139,0.794,1.189,1.289,13316
"BP LAS ARENAS A-4 PINTO 365",40.267444,-3.689306,1.149,,1.229,1.349,13781
"CEPSA",40.231694,-3.652306,1.149,0.796,1.239,,3093
"E.LECLERC",40.239528,-3.690444,1.028,,1.123,1.258,12189
"GALP",40.255278,-3.727306,1.099,,1.199,,2922
"GALP",40.236194,-3.704528,1.099,,1.199,1.309,3069
"E.S. PARQUE ÓPTIMA",40.243917,-3.687278,1.149,,1.239,1.381,12333
"CEPSA",40.246028,-3.710667,1.129,,1.229,1.344,8453
"BP SOMOSAGUAS",40.413111,-3.788611,1.159,,1.259,1.409,4571
"BP-POZUELO 4",40.427556,-3.822361,1.159,,1.259,1.389,4670
"SHELL",40.440667,-3.840722,1.154,,1.257,1.397,8455
"SHELL",40.440472,-3.841306,1.154,,1.257,1.397,8454
"REPSOL",40.413861,-3.788806,1.159,,1.259,1.399,10110
"REPSOL",40.420028,-3.798278,1.159,,1.259,1.369,10599
"CARREFOUR",40.39825,-3.786083,1.149,,1.249,1.399,3084
"BP",40.449611,-3.799139,1.155,,1.259,1.389,4449
"GALP",40.458583,-3.800972,1.159,,1.259,1.399,4696
"REPSOL",40.455667,-3.811806,1.155,,1.259,1.389,4626
"REPSOL",40.456167,-3.810972,1.155,,1.259,1.389,9467
"CEPSA",40.907139,-3.876222,1.159,0.796,1.244,1.359,10207
"REPSOL",40.325667,-3.520167,1.149,,1.255,1.389,4715
"CARREFOUR",40.340278,-3.537167,1.119,,1.239,1.379,10772
"REPSOL",40.354222,-3.549639,1.159,,1.259,,4683
"CEPSA",40.338806,-3.53125,1.159,,1.259,1.389,11449
"CAB",40.352528,-3.547083,,,1.179,,13927
"AVIA",40.336806,-3.532639,1.139,,1.239,,14040
"BALLENOIL",40.353306,-3.542194,1.038,,1.138,,13367
"BALLENOIL",40.34825,-3.543083,1.038,,1.138,,13762
"PETROPRIX",40.348611,-3.543056,1.038,,1.138,,13631
"CEPSA",40.498667,-4.239417,1.157,,1.237,,4691
"BP LAS ROZAS",40.489944,-3.874194,1.155,,1.259,1.401,4316
"REPSOL",40.507806,-3.914583,1.149,,1.255,1.379,4661
"REPSOL",40.507028,-3.913833,1.149,,1.255,1.379,10511
"REPSOL",40.504194,-3.888611,1.149,,1.255,1.379,9456
"REPSOL",40.55275,-3.8975,1.149,,1.255,1.379,3169
"REPSOL",40.507556,-3.876889,1.179,,1.255,1.395,4319
"CARREFOUR",40.521389,-3.884917,1.149,,1.259,1.379,3085
"GALP",40.518389,-3.886583,1.145,,1.255,1.399,4684
"BALLENOIL",40.499667,-3.887444,1.137,,1.239,,12157
"REPSOL",40.673139,-3.610278,1.139,,1.249,1.379,11581
"BP LA PRESA (S.F. HENARES)",40.430556,-3.528917,1.149,,,1.399,3219
"GALP",40.452472,-3.509333,1.129,,1.239,,10170
"REPSOL",40.453556,-3.493222,1.149,,1.239,1.359,4685
"BP - TORRELAVEGA 7",40.412611,-3.521278,1.149,,1.249,1.359,10195
"BP SAN FERNANDO PUERTA DE MADRID 365 II",40.441278,-3.501139,1.149,,1.259,1.399,13664
"BP SAN FERNANDO PUERTA DE MADRID 365 I",40.44125,-3.501556,1.139,0.729,1.259,1.399,13499
"REPSOL",40.449944,-3.523806,1.159,,1.265,1.385,4619
"REPSOL",40.449,-3.522417,1.159,,1.265,1.385,4580
"CARREFOUR",40.44925,-3.527917,1.139,,1.239,1.369,13304
"REPSOL",40.633306,-4.108222,1.165,,1.249,1.359,3182
"REPSOL",40.633,-4.106917,1.165,,1.249,1.359,3183
"CEPSA",40.591722,-4.143778,1.169,,1.259,,4721
"CEPSA",40.643667,-4.038167,1.159,,1.253,1.368,4492
"GALP",40.60175,-4.127528,1.159,,1.245,1.365,4665
"REPSOL",40.212278,-3.579528,1.149,0.849,1.239,1.369,3211
"REPSOL",40.256444,-3.532083,1.152,0.819,1.229,1.26,3152
"OLIVAR ALTO 24H",40.222861,-3.609917,1.109,,1.209,1.339,13471
"REPSOL",40.3575,-4.379472,1.165,,1.265,1.395,4524
"SUPECO",40.358472,-4.391778,1.099,,1.189,,12486
"PETROPRIX",40.547667,-3.612472,1.048,,1.148,,13393
"CEPSA",40.590889,-3.581778,1.139,,,,9162
"BALLENOIL",40.545917,-3.622917,1.089,,1.199,,13252
"REPSOL",40.544417,-3.610167,1.129,,1.249,1.379,4615
"REPSOL",40.5525,-3.618861,1.129,,1.239,1.379,4358
"REPSOL",40.56025,-3.620056,1.129,,1.239,1.379,4621
"REPSOL",40.545778,-3.6065,1.129,,1.249,1.379,4606
"SHELL",40.54775,-3.61075,1.129,,1.239,1.384,8456
"SHELL",40.565556,-3.605472,1.129,,1.239,1.379,12464
"GALP",40.608694,-3.579,1.118,,1.228,1.349,2926
"BP",40.557833,-3.612611,1.139,,1.249,1.391,3077
"CEPSA",40.559528,-3.62175,1.127,,1.237,1.357,4763
"SETOR",40.590944,-3.583417,1.099,,1.209,,9163
"CEPSA",40.5905,-3.582583,1.139,,1.249,1.349,8323
"BALLENOIL",40.551972,-3.610083,1.079,,1.179,,12278
"SHELL",41.040139,-3.617861,1.159,,1.254,1.394,8457
"CEPSA",41.034972,-3.617222,1.139,,1.249,1.364,8105
"GALP",40.338972,-4.018306,1.159,,1.249,1.379,4673
"GALP",40.338556,-4.019111,1.159,,1.249,1.379,4672
"CEPSA",41.134917,-3.580806,1.159,,1.249,1.364,4512
"E.S. SOTO II (IZQDO)",40.717917,-3.792806,1.179,,1.269,1.379,10482
"SOTO I",40.717528,-3.791778,1.179,,1.269,1.379,3120
"CAMPSA",40.731444,-3.510306,1.149,,1.249,1.399,3101
"TIELMES S.L.",40.242639,-3.319472,1.169,0.819,1.249,,2910
"CEPSA",40.445056,-3.462361,1.139,,1.229,1.349,4706
"ALCAMPO",40.4735,-3.480694,1.059,,1.169,1.289,9397
"CEPSA",40.459111,-3.465056,1.129,,1.209,1.324,10483
"BP-SANTILLANA II",40.442083,-3.463722,1.129,,1.219,1.339,4676
"BP-GASOLEOS_TORREJON",40.460833,-3.468667,1.139,,1.229,,4554
"PETROKAL",40.454861,-3.467361,1.095,,1.189,1.299,12604
"SHELL",40.465694,-3.439,1.139,,1.239,1.379,12143
"SHELL",40.446083,-3.483278,1.151,,1.245,1.385,8458
"SHELL",40.452028,-3.458056,1.094,,1.189,1.334,8459
"GALP",40.458389,-3.466611,1.095,,1.189,1.298,3073
"CEPSA",40.447361,-3.481333,1.149,,1.239,1.354,4649
"CEPSA",40.463667,-3.446389,1.149,,1.239,1.354,3154
"SHELL",40.472444,-3.427417,1.059,,1.169,,13984
"CARREFOUR",40.450333,-3.470861,1.129,,1.239,,13144
"LAVAPLUS",40.478944,-3.436556,1.079,,1.165,,13535
"CEPSA",40.203472,-3.798917,1.145,,1.239,1.354,3221
"CEPSA",40.203083,-3.798556,1.145,,1.239,1.354,3222
"GALP",40.188056,-3.764389,1.119,,1.217,,3147
"CEPSA",40.182444,-3.725222,1.119,0.869,1.219,,3148
"REPSOL",40.822111,-3.537556,1.169,,1.269,,3200
"REPSOL",40.568222,-3.917333,1.179,,1.255,1.395,4528
"CAMPSA",40.574722,-3.927806,1.165,,1.265,,4560
"SHELL",40.40725,-3.36975,1.189,,1.259,1.399,2917
"CEPSA",40.614194,-3.703333,1.109,,1.199,1.314,4663
"BP TRES CANTOS",40.605667,-3.698194,1.169,,1.259,1.401,3157
"REPSOL",40.613361,-3.704111,1.169,,1.249,1.389,3105
"REPSOL",40.614917,-3.703389,1.149,,1.229,1.369,4618
"REPSOL",40.61425,-3.699444,1.159,,1.249,1.389,4620
"SHELL",40.543472,-4.10975,1.175,,1.264,1.404,8461
"REPSOL",40.499472,-4.059806,1.175,,1.255,1.395,3205
"SHELL",40.198417,-3.677444,1.095,,1.215,1.355,8462
"GALP",40.16325,-3.664694,1.085,,1.199,1.309,3066
"GALP",40.1855,-3.692694,1.099,,1.199,,3075
"BP",40.194778,-3.692417,1.129,,1.239,1.381,12980
"REPSOL",40.165972,-3.669472,1.085,,1.189,1.329,11338
"CEPSA",40.1895,-3.6735,1.135,,1.239,1.354,4627
"REPSOL",40.177472,-3.669028,1.14,,1.227,1.347,3188
"SUPERGASOIL",40.171972,-3.665583,1.079,,1.179,,12883
"LAS PALMERAS",40.184389,-3.683972,1.049,,1.139,,13594
"LCH LOW COST",40.208194,-3.684444,1.019,,1.129,,12937
"E. LECLERC",40.198944,-3.676694,1.028,,1.123,1.258,12958
"GALP",40.206167,-3.684139,1.019,,1.128,,13678
"BASIC",40.701861,-3.509111,1.149,,,1.4,11511
"CEPSA",40.351694,-3.47675,1.159,,1.249,1.364,8058
"REPSOL",40.793611,-3.617222,1.165,,1.265,1.365,12193
"CEPSA",40.279472,-4.301667,1.169,0.879,1.259,1.374,4476
"REPSOL",40.10075,-3.490083,1.169,0.849,1.269,1.389,3210
"GALP",40.439139,-3.316472,1.144,,1.259,1.369,3130
"JULIO MUÑOZ",40.452361,-3.344611,1.144,,1.259,,4482
"GALP",40.446528,-3.36175,1.144,,1.259,1.369,3127
"SHELL",40.434417,-3.280639,1.099,,1.219,,11246
"GALP",40.302222,-4.088111,1.145,,1.229,1.355,2928
"BALLENOIL",40.437889,-4.011194,1.139,,1.229,,12796
"SHELL",40.468806,-4.014944,1.169,,1.256,1.401,8464
"SHELL",40.467944,-4.015306,1.169,,1.256,1.401,8578
"GALP",40.378722,-4.093167,1.135,,1.239,1.359,4702
"GALP",40.379556,-4.092583,1.135,,1.239,1.359,4703
"CEPSA",40.486111,-3.942472,1.169,,1.269,1.384,3140
"REPSOL",40.485111,-3.974694,1.174,,1.268,1.399,3206
"CEPSA",40.167722,-3.285472,1.159,,1.249,1.364,4592
"CEPSA",40.166778,-3.286111,1.159,,1.249,1.364,3141
"CEPSA",40.350556,-3.904056,1.139,,1.239,1.354,3138
"BALLENOIL",40.350583,-3.897389,1.099,,1.199,,12869
"BP",40.350389,-3.902889,1.139,,1.249,1.391,4654
"REPSOL",40.3765,-3.874611,1.175,,1.265,1.405,4638
"REPSOL",40.376694,-3.8725,1.175,,1.265,1.405,4639
"DINERGIA",37.206167,-4.65425,1.143,0.77,1.252,,7386
"S.C.A. NTRA. SRA. DE MONSALUD",36.997,-4.258833,1.116,0.703,1.22,,9123
"CEPSA",36.767861,-4.042139,1.193,,1.335,,7200
"REPSOL",36.760194,-4.050556,1.199,,1.325,1.435,7430
"REPSOL",36.759167,-4.051389,1.199,,1.325,1.435,11593
"GALP",36.670722,-4.555361,1.189,,1.299,1.409,12834
"SHELL",36.6605,-4.529528,1.209,,1.319,1.435,11856
"BP LA TORRE",36.659056,-4.570806,1.209,,1.319,1.461,9136
"CEPSA",36.700528,-4.567056,1.179,,1.269,1.389,7217
"HIDROCARBUROS ALHAURIN - AGLA",36.668444,-4.548,1.169,,1.289,1.419,6509
"LAS AMÉRICAS",36.673694,-4.550111,1.189,0.75,1.309,1.419,9459
"BPLA VENTILLA",36.61925,-4.707278,1.209,,1.319,1.461,9135
"BP LA PEÑITA",36.646944,-4.676611,1.209,,1.319,1.461,9140
"REPSOL",36.652889,-4.679056,1.189,,1.319,1.459,9144
"REPSOL",36.824222,-4.701,1.199,0.862,1.309,1.449,7165
"AGLA - E.S.VISTA HEMOSA",36.729194,-4.864472,1.165,0.75,1.275,,9305
"REPOSTA ANTEQUERA",37.032833,-4.530917,1.129,,1.229,,13053
