"name","lat","lon","gasoA","gasoB","gas95","gas98","id"
"REPSOL",36.671111,-6.121944,1.159,0.818,1.269,1.399,6699
"REPSOL",36.677167,-6.123944,1.159,,1.249,1.379,5794
"GALP",36.694278,-6.100917,1.124,,1.269,1.409,11294
"BP",36.673722,-6.110222,1.159,,1.269,1.399,5555
"REPSOL",36.634833,-6.074139,1.159,0.859,1.259,,11208
"REPSOL",36.686444,-6.117833,1.169,,1.269,1.389,6883
"REPSOL",36.701556,-6.092056,1.159,,1.269,1.409,10862
"GALP ENERGIA",36.697972,-6.111694,1.099,,1.225,1.385,5600
"GALP",36.697444,-6.107,1.119,,1.239,,9960
"REPSOL",36.690056,-6.127417,1.159,,1.269,1.399,6843
"CARREFOUR",36.696917,-6.113278,1.139,,1.239,1.369,11295
"REPSOL",36.697028,-6.096778,1.159,,1.269,1.409,6893
"GALP",36.524694,-5.981694,1.124,,1.269,1.409,11542
"REPSOL BUTANO",36.664194,-6.112861,,,,,12571
"CAMPSA",36.711556,-6.089194,1.159,0.838,1.269,,5800
"COOPERATIVA LA FLORIDA",36.647972,-5.926306,1.07,0.7,,,12595
"REPSOL",36.649556,-5.934444,1.149,,1.255,,6914
"LIBRE",36.628164,-5.857505,1.149,0.84,1.259,,11172
"REPSOL",36.568944,-6.023556,1.179,0.844,1.279,1.419,12708
"CEPSA",36.421278,-5.435833,1.173,0.865,1.269,1.379,5694
"REPSOL",36.464167,-5.41825,1.174,0.865,1.286,,5761
"E.S.CAMPO DE GIBRALTAR",36.174667,-5.361167,1.115,,1.229,1.359,5608
"BP",36.176833,-5.338889,1.159,,1.264,1.405,13170
"REPSOL",36.199194,-5.34575,1.149,,1.235,1.335,12650
"CEPSA",36.186639,-5.349861,1.153,,1.269,1.384,5699
"CARREFOUR",36.17425,-5.362028,1.109,,1.229,1.359,5576
"SHELL",36.177111,-5.349111,1.104,,1.229,1.374,10103
"OCTANPLUS S.L. AGLA",36.191222,-5.348278,1.088,,1.188,1.278,9884
"GALP",36.470667,-5.945861,1.139,,1.239,,12653
"REPSOL",36.479472,-5.915833,1.135,,1.229,1.369,6896
"CEPSA",36.460806,-5.929278,1.155,,1.269,1.384,5710
"PETRONOR",36.934167,-5.254694,1.169,,1.299,1.409,6912
"REPSOL",36.520167,-5.861222,1.169,,1.269,,5772
"BP",36.7845,-5.558778,1.176,,1.28,,6890
"LA VICTORIA",36.609083,-6.216556,1.174,,1.269,1.411,6847
"SP",36.608889,-6.277861,1.097,,1.221,1.319,8007
"SP",36.609806,-6.278444,1.097,,1.221,,8006
"REPSOL",36.642444,-6.260139,1.159,,1.259,,5659
"LA PUNTILLA",36.588889,-6.234444,1.139,,1.249,1.369,9484
"CEPSA",36.609667,-6.209611,1.159,,1.239,,6990
"REPSOL",36.599583,-6.240222,1.179,,1.279,1.409,6807
"SHELL",36.586667,-6.219306,1.099,,1.189,,5671
"SHELL",36.583889,-6.216972,1.139,,1.232,1.372,11265
"CARREFOUR",36.615083,-6.212056,1.139,,1.239,1.369,5578
"CLC CALIDAD LOW COST",36.606778,-6.200583,1.079,,1.179,,13605
"ARANCIA",36.608361,-6.236,1.139,,1.259,1.369,9260
"REPSOL",36.598972,-6.240389,1.179,,1.279,1.409,6808
"BP",36.611306,-6.196417,1.169,,1.269,1.411,13567
"BP PUERTO STA. MARIA",36.609,-6.216556,1.169,,1.268,1.411,5792
"GRUPO CRIADO",36.591667,-6.2235,1.109,,1.199,1.309,6439
"REPSOL",36.50325,-6.144333,1.179,,1.279,,6840
"REPSOL",36.522667,-6.212139,1.179,,1.279,,6984
"PETROL & GO (TRES CAMINOS)",36.469417,-6.173583,1.079,,1.189,,13511
"CEPSA",36.531111,-6.193028,1.149,,1.229,,5690
"B.P.",36.526083,-6.147111,1.179,,1.259,1.401,8017
"E.S. TRES CAMINOS",36.470889,-6.174611,1.079,,1.189,,11478
"LIBRE",36.523583,-6.235278,1.144,,1.249,1.369,12223
"MEROIL",36.913861,-5.554528,1.068,0.854,1.188,,7079
"CEPSA",36.622472,-6.362639,1.155,,1.254,1.374,5709
"REPSOL",36.632,-6.366556,1.149,0.853,1.259,1.399,6842
"BALLENOIL",36.63275,-6.36725,1.099,,1.199,,13533
"E.S. BP ROTA",36.636056,-6.370889,1.149,,1.259,1.401,13916
"CEPSA",36.634917,-6.3905,1.155,,1.269,1.384,12318
"LAS MARISMAS DE ROTA (L.M.R.)",36.660833,-6.353528,1.139,0.739,1.239,1.365,9680
"ECONOIL",36.677222,-6.40075,1.119,,1.219,,13931
"REPOSTA S. FERNANDO",36.474361,-6.204056,1.099,,1.199,,13108
"CEPSA",36.468639,-6.189139,1.155,,1.259,1.374,5688
"CEPSA",36.456361,-6.218722,1.155,,1.253,,5683
"REPSOL",36.473389,-6.203278,1.149,,1.275,1.395,5785
"BP CALLE REAL",36.456583,-6.208361,1.139,,1.259,1.415,6750
"QP QUALITY PETROLEUM",36.471278,-6.206056,1.099,,1.199,,12868
"BP",36.470861,-6.205833,1.149,,1.259,1.399,5673
"BP",36.471806,-6.203194,1.149,,1.259,1.401,5668
"GALP",36.612667,-5.810028,1.129,0.729,1.259,,10580
"CEPSA",36.210667,-5.430306,1.175,,1.269,1.384,5696
"CEPSA",36.191333,-5.385722,1.153,,1.269,1.384,5697
"CODES",36.203889,-5.411194,1.139,0.819,1.255,1.377,9407
"SHELL",36.23075,-5.351611,1.125,,1.234,1.374,6836
"REPSOL",36.207222,-5.410139,1.169,0.859,1.296,1.396,6674
"REPSOL",36.173639,-5.37275,1.149,,1.235,1.335,11526
"CEPSA",36.296667,-5.281778,1.159,,1.269,1.384,5698
"U.S. TORREGUADIARO",36.296306,-5.275111,1.099,,1.209,,12915
"SHELL",36.755667,-6.340528,1.149,,1.219,1.359,12837
"SHELL",36.79075,-6.338556,1.169,,1.229,1.369,8418
"REPSOL",36.763694,-6.362111,1.179,0.858,1.279,1.379,5652
"E.S. REYCA - AGLA",36.763139,-6.340306,1.139,0.819,1.229,1.349,8018
"BP OIL",36.770389,-6.3465,1.179,,1.279,1.409,5667
"BP OIL",36.771639,-6.356472,1.179,,1.279,1.409,5666
"PETROL & GO",36.770611,-6.357806,1.099,,1.199,,12758
"REPSOL",36.762972,-6.340694,1.179,,1.279,1.379,13418
"EESS NTRA SRA DE LOS MILAGROS",36.822972,-6.32075,1.179,0.789,1.259,,8019
"CAMPSA",36.865056,-5.169694,1.159,0.848,1.261,,6918
"WINDFUEL TARIFA LOW COST",36.026528,-5.609694,1.095,,1.199,,12956
"TARIFA OIL",36.02025,-5.598111,1.085,,1.199,1.329,13932
"REPSOL. MAXIGEL S.L. E.S.Nª Sª DE LA LUZ",36.01875,-5.608944,1.145,,1.259,1.399,6917
"CEPSA",36.037389,-5.620167,1.194,,1.274,1.384,5695
"TARIFUEL",36.026333,-5.607861,1.085,,1.199,,13009
"PETROLIFEROS DE TAHIVILLA",36.187139,-5.759111,1.179,0.775,1.269,,13722
"E.S EL BARRIAL S.L",36.862389,-6.172083,1.179,0.859,1.289,1.399,11287
"REPSOL",36.871722,-6.171722,1.179,0.859,1.289,1.399,6899
"BP",36.664417,-5.450306,1.169,,1.279,1.419,11689
"GO UBRIQUE",36.659667,-5.452306,1.089,,1.189,,13354
"DP",36.313667,-5.886306,1.109,0.791,1.219,,8970
"CEPSA",36.259833,-5.961222,1.179,,1.269,,5701
"GALP",36.253333,-6.025333,1.189,,1.309,1.399,5676
"CEPSA",36.261139,-5.964694,1.179,,,,5720
"VEJER GADIR (II)",36.238306,-6.063889,1.159,,1.259,,5672
"PISTOIL VEJER ",36.272111,-5.964556,1.105,,1.195,,14057
"HEMEGAS",36.855639,-5.655056,1.087,,1.197,,13180
"REPSOL",36.863806,-5.610472,1.159,,1.259,1.399,5682
"BP",36.855861,-5.644889,1.149,,1.235,1.419,7000
"GALP",36.850583,-5.628583,1.16,0.909,1.255,,6563
"REPSOL",36.855833,-5.65225,1.159,0.853,1.259,1.399,6882
"CEPSA",43.395944,-4.155194,1.145,0.879,1.229,1.368,1039
"REPSOL",43.341889,-3.418167,1.149,,1.239,,1048
"PETRONOR",43.181972,-4.052444,1.139,,1.219,,1036
"CAMPSA",43.469778,-3.56225,1.139,,1.229,,1080
"E.S. CARBURANTES DE ARNUERO S.L.",43.459083,-3.549028,1.149,0.75,1.229,1.329,1095
"G2",43.412222,-3.8435,1.119,,1.199,1.299,11565
"AREA DE SERVICIO LA PALMERA",43.404417,-3.836111,1.139,,1.219,,10896
"GALP",43.404583,-3.835722,1.139,0.78,1.209,1.329,1064
"REPSOL",43.411417,-3.542028,1.169,,1.259,1.399,1085
"CEPSA",43.391056,-3.665,1.145,,1.229,1.344,1082
"REPSOL",43.309389,-4.235,1.139,,1.229,,1049
"REPSOL",43.327028,-4.191639,1.139,,1.229,1.359,1091
"12241",43.434694,-3.804917,1.139,,1.219,,11849
"SHELL",43.42575,-3.841861,1.069,,1.154,1.299,1065
"REPSOL",43.412444,-3.836333,1.139,,1.229,1.369,1035
"REPSOL",43.425278,-3.835611,1.139,,1.229,1.369,1066
"CARREFOUR",43.428889,-3.836944,1.089,,1.199,1.329,8231
"REPSOL",43.419778,-3.858806,1.139,,1.229,1.359,10839
"CEPSA",43.422806,-3.852694,1.149,,1.223,1.338,425
"SHELL",43.438083,-3.896667,1.079,,1.169,1.299,1002
"CEPSA",43.404694,-3.868667,1.139,,1.219,,14157
"REPSOL",42.986361,-4.134083,1.099,,1.169,1.269,11539
"AVIA",42.940028,-4.123389,1.139,0.77,1.215,1.349,418
"MEROIL",43.314472,-4.069278,1.078,0.799,1.178,1.297,998
"REPSOL",43.331556,-4.0655,1.139,,1.205,1.335,1088
"EROSKI",43.366833,-3.218778,1.069,,1.149,1.287,13606
"CAMPSA",43.383583,-3.220833,1.139,,1.219,,1050
"REPSOL",43.368778,-3.212694,1.129,,1.209,1.347,1087
"SHELL",43.354722,-3.176389,1.159,,1.239,1.379,8504
"E.S. ISLARES S.L.",43.403361,-3.30275,1.129,,1.209,1.347,1099
"EL HAYA SERVICIOS S.A.",43.340917,-3.155083,1.149,,1.249,1.389,9768
"EL HAYA SERVICIOS S.A.",43.341194,-3.15475,1.149,,1.249,1.389,1097
"ESTACION DE SERVICIO LIEBANA S.L",43.167083,-4.606194,1.059,0.769,1.179,1.269,1016
"PETRONOR",43.394806,-3.458722,1.149,,1.239,1.339,1069
"SHELL",43.252444,-4.070972,1.116,,1.199,1.339,12213
"E.S. MARJA",43.248792,-4.064672,0.979,,1.109,1.299,1004
"AVIA",43.286083,-4.077889,0.999,,1.129,1.199,14154
"E.S. SOMAHOZ",43.268583,-4.073861,0.979,0.799,1.109,1.299,424
"REPSOL",43.197111,-3.923083,1.139,,,,1021
"REPSOL",43.218333,-3.943222,1.139,,1.229,1.349,1077
"REPSOL",43.388417,-3.685028,1.159,0.889,1.249,1.349,1071
"REPSOL",43.388583,-3.687083,1.159,,1.259,1.379,1046
"REPSOL",43.389806,-3.6835,1.169,0.847,1.259,,1086
"REPSOL",43.426083,-3.522444,1.149,,1.239,1.339,1032
"REPSOL",43.414194,-3.578556,1.159,0.889,1.239,,1010
"REPSOL",43.399833,-3.439222,1.149,,1.239,1.339,1058
"REPSOL",43.410722,-3.41275,1.149,,1.239,,1051
"VALLE DE LIENDO",43.398583,-3.365528,1.119,,1.189,1.289,423
"AREA DE SERVICIO PAMANES",43.358972,-3.76775,1.139,,1.209,1.329,10895
"REPSOL",43.412222,-3.776639,1.139,,1.209,,1079
"REPSOL",43.425833,-3.769333,1.139,,1.209,1.349,1044
"CEPSA",43.383472,-3.73775,1.145,,1.219,1.334,1059
"PETROLEOS DE CUDEYO",43.391028,-3.744917,1.039,,1.129,,13947
"AVIA",43.396583,-3.787222,1.139,0.78,1.209,1.349,997
"REPSOL",43.447306,-3.562611,1.139,,1.229,1.329,1038
"SHELL",43.407778,-3.987222,1.096,,1.186,1.316,8505
"SHELL",43.406722,-3.985806,1.096,,1.186,1.316,8506
"EL CENTRO",43.413833,-4.011222,1.039,,1.159,1.319,10049
"PETRONOR",43.131389,-4.049,1.139,0.839,1.209,1.349,1045
"AVIA",43.355222,-3.955306,1.138,,1.208,1.328,8363
"GALP",43.358278,-3.924083,1.139,0.78,1.209,1.329,1062
"CEPSA",43.408472,-3.945806,1.149,0.822,1.223,1.338,1068
"E.S. POLANCO BP",43.391667,-4.021694,1.135,,1.219,1.349,13158
"CEPSA",43.15575,-4.619778,,,1.219,,1054
"MEROIL",43.328167,-3.967583,1.099,0.799,1.189,1.297,999
"AVIA",43.251889,-3.461944,1.069,0.76,1.169,,8063
"AVIA",42.995194,-4.131333,0.999,,1.125,,14053
"PARTE",43.007139,-4.12875,1.099,,1.179,1.279,8145
"REPSOL",43.003861,-4.131667,1.099,,1.179,1.279,7960
"CEPSA",43.353889,-4.093056,1.146,,1.219,1.334,1005
"SHELL",43.356,-4.094167,1.149,,1.219,1.334,1013
"PETRONOR",43.368611,-4.089444,1.129,,1.219,,1041
"AVIA",43.446667,-3.698944,1.098,,1.195,1.299,9225
"E.S. TRINIDAD",43.456333,-3.709,1.053,0.769,1.149,1.277,996
"CEPSA",43.391056,-3.665,1.145,,1.219,,1094
"PETRONOR",43.254194,-4.405361,1.139,,1.229,1.369,1040
"SHELL",43.269333,-4.249639,1.149,,1.219,1.334,1012
"REPSOL",43.387639,-4.279472,1.139,,1.239,1.379,1081
"AREA DE SERVICIO LA AGÜERA",43.266639,-4.052917,1.159,,1.249,1.379,11743
"E.S.SOLBAS",43.388361,-4.407833,1.089,0.799,1.189,1.299,1092
"SHELL",43.464056,-3.875944,1.149,,1.219,1.334,10858
"LA OLA MARINA-(AVIA)",43.467139,-3.884028,1.139,,1.229,1.339,1017
"EXPOMARINA",43.467806,-3.890611,1.139,,1.199,1.349,11069
"REPOSTA BEZANA",43.432944,-3.913611,1.039,,1.139,,12894
"STAR PETROLEUM",43.433222,-3.917694,1.079,,1.156,1.286,994
"E.S. ARGOMILLA",43.313306,-3.879472,1.109,,1.199,1.329,14048
"REPSOL",43.320694,-3.867861,1.149,0.879,1.229,,1001
"AVIA",43.458028,-3.828917,1.139,0.78,1.209,1.349,1000
"CAMPSA",43.462667,-3.796361,1.109,,1.219,,1053
"PETRONOR",43.434889,-3.836528,1.139,,1.229,1.369,1043
"CARREFOUR",43.446444,-3.85375,1.089,,1.199,1.329,1025
"CARREFOUR",43.456306,-3.863361,1.089,,1.199,1.329,1026
"REPSOL",43.444361,-3.874222,1.139,,1.239,1.379,11239
"E.E.S.S. MAS, S.L.",43.434139,-3.833333,1.089,,1.159,,420
"REPSOL",43.459083,-3.841194,1.139,,1.229,1.359,1014
"GALP",43.457083,-3.856917,1.129,,1.229,1.369,1029
"EASYGAS",43.450056,-3.830472,1.029,,1.129,,9564
"E.S.NUEVA MONTAÑA",43.4405,-3.839111,1.029,,1.129,1.279,11930
"GALP",43.447639,-3.854528,1.139,,1.209,1.329,1063
"REPSOL",43.45125,-3.859694,1.139,,1.229,1.359,8892
"BEROIL",43.441722,-3.847056,1.009,,1.109,,9632
"REPSOL",43.4715,-3.781806,1.109,,1.219,,1056
" SHELL",43.468056,-3.81625,1.129,,1.199,1.339,12011
"REPSOL",43.463083,-3.838528,1.139,,1.229,1.369,1042
"SHELL ",43.464556,-3.83325,1.139,,1.229,1.369,1020
"CEPSA",43.466917,-3.834,1.149,,1.223,1.338,11412
"GALP",43.464861,-3.833917,1.114,,1.219,1.379,8293
"REPSOL",43.453556,-3.824139,1.139,,1.229,1.369,1074
"BP MERCASANTANDER",43.440028,-3.864639,1.139,,1.209,1.339,9769
"REPSOL",43.378278,-4.05975,1.139,,1.239,1.379,1034
"REPSOL",43.272972,-3.935306,1.139,0.859,1.219,1.379,11459
"REPSOL",43.449583,-3.457083,1.149,,1.239,1.339,1037
"(SIN RÓTULO)",43.209722,-3.472361,1.059,0.75,1.189,,1011
"CEPSA",43.420056,-4.039,1.145,,1.219,1.334,1093
"REPSOL",43.397806,-4.049056,1.149,,1.229,1.359,1083
"RUYCOPETROL, S.L.",43.343792,-4.046338,1.015,,1.125,,1015
"CEPSA",43.356056,-4.069472,1.146,0.822,1.219,1.334,1072
"CEPSA",43.355972,-4.069472,1.146,0.822,1.219,1.334,1073
"SHELL",43.352139,-4.050667,1.126,,1.189,1.304,419
"CARREFOUR",43.341167,-4.031,1.099,,1.209,1.329,11779
"MEROIL",43.369667,-4.042861,1.078,0.799,1.178,1.297,1008
"AREA DE SERVICIO TORRELAVEGA",43.351528,-4.058583,1.099,,1.219,,8143
"REPSOL",43.341,-4.029417,1.139,,1.229,1.369,1067
"CEPSA",43.351194,-4.057694,1.149,,1.219,,13683
"AVIA",43.375028,-4.503889,1.129,0.78,1.199,1.339,12795
"COMBUSCAN",43.37482,-4.496616,1.029,0.779,1.159,1.279,1009
"E.S. TRECEÑO S.L.",43.319556,-4.309,1.089,0.819,1.199,,1006
"REPSOL",43.333972,-4.329278,1.169,,1.259,1.389,1089
"REPSOL",43.334083,-4.330611,1.169,,1.259,1.389,1090
"AVIA",42.805139,-3.934278,1.139,0.77,1.215,,11450
"AVIA",43.157306,-3.797139,1.139,,1.215,,12453
"REPSOL",43.229528,-3.814194,1.139,,1.229,1.349,1078
"AGROCANTABRIA",43.237778,-3.824222,1.089,0.72,,,9907
"CAMPSA",43.361722,-3.859861,1.139,,1.209,1.349,10035
"AVIA",43.263861,-3.849222,1.129,,1.199,1.329,11698
"AVIA",43.347944,-3.496417,1.139,,1.229,,12932
"COOPNOSTRA",40.357667,0.019528,1.15,0.79,1.25,,13718
"CAMPSA",40.342611,-0.006333,1.199,0.849,1.299,1.419,3674
"COOP. SAN ISIDRO DE ALCALA",40.309361,0.229361,1.169,0.83,1.249,,9027
"REPSOL",40.296944,0.226333,1.169,0.829,1.259,1.399,3648
"CEPSA",40.3365,0.259194,1.169,,1.249,1.364,8278
"CASTELL XIVERT",40.256333,0.2445,1.149,,1.254,,8967
"REPSOL",40.07075,-0.204972,1.139,,1.229,1.329,3618
"L'AREA ",40.046944,-0.166333,1.129,,1.209,,12561
"GIAL",40.069556,-0.198639,1.077,,1.159,,12912
"L'AREA",40.070083,-0.183278,1.129,,1.209,1.319,12198
"MONOIL",39.951472,-0.05925,1.135,,1.218,1.359,1886
"LAYTOR",39.973639,-0.135472,1.119,,1.24,,11314
"BP",39.951556,-0.075222,1.134,,1.229,1.371,3511
"SARAS",39.955806,-0.076278,1.119,,1.204,1.319,1946
"BDMED",39.973667,-0.133889,1.089,,1.199,,12510
"GALP",39.94275,-0.0585,1.119,0.789,1.239,1.369,3537
"CEPSA",39.758889,-0.227583,1.169,0.839,1.259,,3463
"REPSOL",39.740389,-0.233333,1.169,0.846,1.259,1.399,13362
"CEPSA",39.897861,-0.120778,1.169,,1.259,1.374,3666
"CEPSA",39.897667,-0.121306,1.169,,1.259,1.374,3667
"ELIHOTEL, S.L.",39.898944,-0.116861,1.135,0.74,1.24,,1955
"COOP.SAGRADO CORAZON DE ALTURA",39.847833,-0.510639,1.089,0.738,1.189,,9025
"EST.SER. ARTANA S.L.",39.891083,-0.251139,1.149,0.869,1.249,,3519
"COOPERATIVA ATZENETA",40.219417,-0.170611,1.149,0.789,1.249,,3596
"CEPSA",40.016528,-0.696306,1.169,,1.259,1.374,3506
"REPSOL",39.910833,-0.7035,1.169,0.849,1.249,,3497
"CARCELLER ROYO S.L.",40.379673,-0.139503,1.189,0.789,1.289,1.395,9338
"CEPSA",40.459222,0.406056,1.219,,1.309,1.424,3736
"CEPSA",40.458167,0.4065,1.219,,1.309,1.424,3745
"BP",40.4235,0.427056,1.159,,1.234,1.376,3600
"BENIHORT",40.43425,0.392417,1.149,0.819,1.219,1.339,12233
"CEEOIL",40.410417,0.425917,1.159,,1.235,1.365,9848
"EUROFUEL",40.435861,0.399111,1.149,,1.229,1.349,9868
"REPSOL",40.422139,0.4175,1.165,0.826,1.229,1.359,3527
"REPSOL",40.413833,0.404639,1.165,,1.229,1.359,3595
"SARAS ENERGIA ",40.410222,0.394667,1.095,,1.209,1.289,1962
"REPSOL BENICASSIM",40.0505,0.054167,1.139,,1.229,,3627
"RIU SEC -MONTECASIM",40.057778,0.065333,1.144,,1.229,1.375,3548
"REPSOL",40.186583,0.044556,1.159,0.819,1.259,,3559
"COOPERATIVA DE BETXÍ",39.934639,-0.192028,1.129,0.829,1.229,,11521
"GALP",39.923194,-0.184611,1.119,,1.239,1.369,3496
"PETRONOR",39.931306,-0.196389,1.149,0.846,1.229,1.329,3676
"SANMARTI",40.02425,-0.0895,1.053,,,,12356
"CEPSA",40.041778,-0.073722,1.169,,1.265,,3493
"GALP",40.014278,-0.125833,1.119,,1.239,1.369,3488
"CEPSA",39.866139,-0.121361,1.219,,1.309,1.424,3735
"CEPSA",39.863833,-0.123889,1.219,,1.309,1.424,3743
"COOP. SAN JOSE DE BURRIANA",39.883257,-0.088753,1.136,0.805,1.216,,9031
"REPSOL",39.882778,-0.080611,1.139,,1.219,1.319,3487
"E.S. HERMANOS SIMO",39.895167,-0.096333,1.145,,1.219,1.319,3658
"CEPSA-GARCIBUR",39.884611,-0.093556,1.169,,1.249,1.379,3706
"GALP",39.894167,-0.080111,1.129,,1.209,1.309,9409
"ALSA Y SERVI OIL LOW COST",39.899333,-0.083111,1.069,,1.169,,13755
"COOPERATIVA CABANES",40.156423,0.039664,1.159,0.819,1.259,,9018
"CEPSA",40.13325,0.141111,1.219,,1.309,1.424,3746
"CEPSA",40.131806,0.138722,1.219,,1.309,1.424,3737
"40 PIES",40.140833,0.033306,1.169,0.809,1.269,,12613
"LA RIBERA DE CABANES",40.134694,0.149306,1.139,,1.219,1.365,10745
"GALP",40.005278,-0.108444,1.119,,1.239,1.369,3490
"CEPSA",39.969139,-0.067972,1.149,,1.245,1.36,3509
"CEPSA",39.969,-0.068694,1.149,,1.245,1.36,3510
"CEPSA",39.979139,-0.067917,1.119,,1.209,1.324,10261
"BENCINAS BORRIOL",39.993778,-0.057528,1.109,,1.209,1.309,3538
"BP RONDA SUR",39.978889,-0.066444,1.134,,1.229,1.371,11185
"TOP PETROLEUM",39.972556,-0.071389,1.089,,1.199,,14042
"BDMED",39.971722,-0.07575,1.079,0.679,1.189,,12373
"BP",39.9885,-0.066278,1.129,,1.219,1.364,3604
"ALCAMPO",39.979472,-0.065389,1.029,,1.129,1.251,11011
"REPSOL",39.971528,-0.05375,1.135,,1.235,1.345,10252
"MONFORT",39.974083,-0.0755,,,,,13681
"REPSOL",40.003417,-0.042889,1.135,,1.229,1.339,3612
"REPSOL",40.031889,0.01325,1.139,,1.229,1.369,3462
"LOW COST GAS",40.000722,-0.028639,1.079,,1.179,1.279,12624
"BP",39.9925,-0.054944,1.129,,1.219,1.364,11059
"TECNOIL CASTELLON",39.9945,-0.046944,1.059,,1.159,,12556
"BP",39.999583,-0.041333,1.134,,1.229,1.371,13063
"SARAS",39.981083,-0.023,1.109,,1.174,1.289,1945
"CEPSA",39.981861,-0.018583,1.149,,1.234,1.349,3629
"CARREFOUR",39.983306,-0.017972,1.129,,1.229,1.349,11585
"REPSOL",39.976056,-0.048444,1.135,,1.235,1.345,3534
"BP FADRELL",39.981,-0.034917,1.134,,1.229,1.371,3670
"BP VEHICLES",39.964389,-0.064306,1.134,,1.228,1.371,3477
"GALP",39.968361,-0.0525,1.119,,1.239,1.369,3500
"CEPSA",39.966562,0.015914,1.153,0.886,1.299,,3704
"BDMED",39.981167,-0.022833,1.079,,1.189,,11210
"REPSOL",39.976694,0.010667,1.149,,1.229,1.329,3536
"B.P. OIL ESPAÑA,S.A.",39.972417,0.008694,1.139,,1.219,1.369,10256
"GMOIL",39.973889,-0.073889,1.029,,1.129,,12951
"MASOIL",39.973917,-0.070194,1.119,,1.239,,12838
"BENCINAS MESTRETS",40.00475,-0.056333,1.099,,1.199,1.299,13227
"SAN ISIDRO DE CERVERA",40.455333,0.275917,1.159,0.826,1.239,,9017
"CEPSA",39.795694,-0.181361,1.174,,1.269,1.389,3503
"GALP",39.778583,-0.180722,1.179,0.889,1.259,,3504
"REPSOL",40.307222,0.115194,1.149,0.835,1.229,,3677
"E.S.MIBECOSL",40.663583,-0.190417,1.159,0.82,1.289,1.385,11218
"E.S. BALMAPA",40.514889,0.254639,1.149,0.815,1.239,1.375,3662
"SHELL",39.912361,-0.564389,1.132,,1.217,1.357,3741
"REPSOL",39.77375,-0.226389,1.175,0.849,1.269,1.399,11589
"LLUCENA",40.135528,-0.280583,1.139,0.828,1.229,1.329,3587
"MONCOFAR",39.81034,-0.152503,1.156,,1.229,1.371,3501
"CARBURANTES COOPERATIVOS",39.810472,-0.152194,1.14,,1.24,,12927
"PETRONIEVES, S.L. ",39.805583,-0.140806,1.099,,1.189,,13062
"CARLA",40.064833,-0.528583,1.159,,1.249,,3486
"PETRONOR",40.609472,-0.094944,1.179,0.849,,,3638
"PETRONOR",40.609611,-0.094556,1.179,,1.299,,3637
"CEPSA",39.857694,-0.151028,1.169,,1.259,,3491
"AMERCAN PETROL",39.841028,-0.162389,1.079,,1.169,,3659
"GALP",39.841444,-0.180583,1.129,,1.199,1.279,3498
"GALP",39.841639,-0.180861,1.129,0.809,1.199,,3499
"COOPERATIVA SANT JOSEP",39.852389,-0.150417,1.119,0.805,1.199,1.319,12064
"PETRONOR",39.856528,-0.168,1.149,0.816,1.239,1.339,3464
"REPSOL",39.952167,-0.186056,1.149,0.838,1.229,1.329,3494
"CARREFOUR",39.964611,-0.251056,1.069,,1.179,1.299,1956
"CONFORT AUTO",39.956556,-0.209667,1.145,0.829,1.255,1.329,11776
"CEPSA",39.965333,-0.260417,1.119,,1.219,,3508
"BDMED",39.963833,-0.230583,1.089,,1.199,,12114
"ONDAMITA OIL",39.966111,-0.247389,1.099,,1.209,,12524
"CEPSA",39.96425,-0.247722,1.155,,1.255,1.37,3505
"CEPSA",39.970722,-0.243417,1.155,,1.255,1.37,10260
"AM CARGO",39.981361,-0.156861,1.075,,1.17,,14051
"BDMED",39.951278,-0.182472,1.099,,1.209,,12808
"GALP",40.091611,0.13175,1.144,,1.229,,3480
"E. S. MARINA D'OR",40.108139,0.149556,1.145,,1.229,1.375,12102
"REPSOL",40.361139,0.397111,1.165,,1.229,,1965
"REPSOL",40.105333,0.008472,1.179,0.799,1.289,1.419,11896
"RIBES ARAGON",40.098167,-0.0015,1.11,0.71,1.199,1.35,3624
"ESTACIÓN DE SERVICIO RIBESALBES",40.018861,-0.277694,1.154,,1.254,1.398,11184
"REPSOL",40.604417,0.348917,1.152,0.825,1.259,1.386,3461
"REPSOL",40.040972,-0.152139,1.139,,1.229,1.329,3698
"COOP.SAN JUAN DE SAN JUAN DE MORO",40.054028,-0.141833,1.129,0.799,1.219,,9032
"PASCUAL Y ROCA S.L.",40.458194,0.179944,1.148,,1.229,1.371,3532
"CEPSA",40.359972,0.3035,1.169,0.812,1.259,1.374,3645
"EL PATIO GASOLINERAS LOW COST",39.844333,-0.479667,1.079,,1.179,,12720
"Q8",39.849972,-0.486611,1.155,0.83,1.255,,3628
"GEST",39.847806,-0.493972,1.169,,1.269,,3502
"PETRONOR",39.84175,-0.475833,1.139,,1.245,1.365,3522
"COOP. Nª Sª DE LA ASUNCION DE SONEJA",39.813056,-0.430833,1.061,0.711,1.171,,9021
"TRANSPORTES RODOLFO Y VENTURA",39.810444,-0.428556,1.066,0.716,1.176,,12100
"REPSOL",39.782917,-0.39375,1.145,0.826,1.229,1.369,3646
"REPSOL",40.222083,0.201056,1.159,0.879,1.249,,3617
"REPSOL",40.221889,0.201167,1.159,,1.249,1.389,3619
"CAMPSA",40.192639,-0.045389,1.179,0.799,1.289,1.419,3563
