"name","lat","lon","gasoA","gasoB","gas95","gas98","id"
"GALP",41.375278,2.160556,1.204,,1.304,1.424,1840
"CEPSA",41.376861,2.16575,1.224,,1.316,,2883
"CEPSA",41.38625,2.157306,1.229,,1.349,1.499,2878
"GRATSA",41.383083,2.161861,1.209,,1.309,,9020
"CEPSA",41.37475,2.154472,1.229,,1.349,1.464,2876
"GALP",41.327806,2.142667,1.209,,1.299,,2091
"GALP",41.362972,2.136454,1.179,,1.309,1.449,3003
"GAS NATURAL FENOSA",41.331861,2.134861,,,,,13829
"ESTACION SERVICIO UBACH SA",41.374639,2.173833,1.239,,1.319,1.569,9266
"CEPSA",41.390083,2.147778,1.244,,1.364,1.489,11973
"CEPSA",41.402583,2.137944,1.199,,1.319,1.434,2508
"REPSOL",41.399333,2.169694,1.209,,1.339,1.469,2451
"REPSOL",41.398694,2.166556,1.217,,1.345,1.472,2348
"CEPSA",41.404694,2.174361,1.224,,1.346,,2774
"CEPSA",41.392722,2.180944,1.224,,1.314,1.429,2879
"REPSOL",41.405139,2.179722,1.219,,1.359,1.499,2006
"REPSOL",41.396722,2.175167,1.229,,1.349,1.479,2540
"GALP",41.415833,2.180232,1.204,,1.334,1.469,3027
"PETROZAL",41.332917,2.137083,1.179,,1.279,1.389,11988
"PETRONIEVES ",41.331472,2.135417,1.149,0.859,1.259,1.369,12128
"TORTUGA",41.334694,2.117806,1.199,0.899,1.289,,2043
"REPSOL",41.328028,2.113944,1.239,,1.339,1.479,2241
"CEPSA",41.37675,2.148806,1.224,,1.316,1.431,11772
"E.S.MOYANES",41.371944,2.1425,1.229,,1.328,1.469,1631
"MEROIL",41.381833,2.133417,1.228,,1.338,1.468,9921
"BP ",41.385972,2.129583,1.219,,1.329,1.459,2306
"REPSOL",41.382667,2.10675,1.229,,1.359,1.489,1835
"RACC",41.381778,2.114389,1.229,,1.359,1.489,2829
"SHELL",41.407167,2.122361,1.219,,1.344,1.489,8393
"REPSOL",41.392444,2.1325,1.259,,1.369,1.469,2485
"CEPSA",41.392889,2.111611,1.239,,1.349,1.484,2554
"GARDENOIL",41.392278,2.121611,1.159,,1.319,,13728
"OIL PRIX",41.430306,2.128889,1.119,,1.219,1.319,3037
"REPSOL",41.41625,2.136472,1.239,,1.359,1.499,2805
"CEPSA",41.412222,2.139861,1.234,,1.354,1.469,2881
"GALP",41.419611,2.140083,1.209,,1.339,1.479,3031
"GALP",41.419333,2.140611,1.159,,1.289,1.429,3036
"REPSOL",41.408722,2.161778,1.209,,1.339,1.469,13960
"REPSOL",41.415583,2.167,1.209,,1.339,1.469,2214
"REPSOL",41.420833,2.186861,1.219,,1.359,1.499,2470
"CEPSA",41.414611,2.190528,1.194,,1.286,1.401,2877
"HORTA ESTACIÓ DE SERVEI",41.429722,2.161389,1.218,,1.338,1.468,2031
"CEPSA",41.4585,2.186944,1.169,,1.269,1.384,2873
"MEROIL",41.448,2.188278,1.123,,1.223,1.393,12192
"GRATSA",41.41475,2.179861,1.209,,1.309,1.435,8135
"REPSOL",41.439306,2.161444,1.219,,1.339,1.469,2305
"BP",41.443639,2.171,1.219,,1.329,1.459,2333
"CEPSA",41.438361,2.172556,1.229,,1.339,1.449,1579
"ESTACION DE SERVICIO FAVENCIA JULIA",41.445472,2.179111,1.139,,1.239,1.339,12173
"REPSOL",41.434667,2.172444,1.219,,1.329,1.459,2535
"REPSOL",41.433667,2.179639,1.219,,1.339,1.469,9897
"LOW COST LA SAGRERA",41.427806,2.202694,,,1.198,,13029
"BALLENOIL",41.437361,2.200972,1.089,,1.197,,13013
"REPSOL",41.44725,2.195083,1.219,,1.339,1.479,1819
"REPSOL",41.442861,2.206,1.209,,1.329,1.429,10664
"REPSOL",41.4325,2.206111,1.209,,1.329,1.429,2322
"REPSOL",41.432972,2.206861,1.209,,1.329,1.429,3005
"CEPSA",41.443083,2.203,1.169,0.779,1.259,1.374,2880
"REPSOL",41.443778,2.188306,1.219,,1.339,1.479,2488
"REPSOL",41.435833,2.201472,1.209,,1.329,1.429,2308
"PETROCAT DIRECTE",41.442472,2.199278,1.109,,1.217,,10663
"BCN OIL",41.445139,2.199694,1.109,,1.217,,13016
"GAS NATURAL FENOSA",41.433444,2.20275,,,,,13281
"PREMOIL",41.418083,2.209639,1.049,,1.157,,13490
"BP PEDRO IV",41.413444,2.206139,1.219,,1.319,1.465,2216
"TAMOIL",41.406694,2.207028,1.099,,1.199,1.259,3006
"BP",41.327611,1.945472,1.199,,1.308,1.451,1701
"BALLUS BAIX COST",42.093778,1.824111,1.099,,1.197,,12934
"CARREFOUR",42.09525,1.849639,1.079,,1.179,1.419,1689
"PETRONOR",42.107694,1.853361,1.219,,1.329,,2763
"REPSOL",42.103944,1.854528,1.209,,1.329,1.449,2798
"BP OIL",42.099194,1.845222,1.205,,1.329,1.471,2421
"ESTACIO SERVEI BIGUES I RIELLS",41.67125,2.217222,1.199,,1.299,1.449,1592
"GALP",41.582056,1.779611,1.204,,1.319,1.439,2990
"REPSOL",41.593333,1.750389,1.229,,1.329,1.429,11804
"REPSOL",41.593778,1.750611,1.229,,1.329,1.429,11034
"REPSOL",41.531,2.420278,1.219,,1.349,1.449,1851
"REPSOL",41.514889,2.413139,1.219,,1.349,1.449,2809
"REPSOL",41.514222,2.394694,1.219,,1.349,1.449,9471
"CARREFOUR",41.520917,2.421861,1.119,,1.259,1.429,11528
"ESCLATOIL",41.517389,2.417889,1.069,,1.169,,12728
"SHELL",41.524944,2.367111,1.189,,1.329,1.429,9428
"(SIN RÓTULO)",41.729722,1.513667,1.118,0.744,1.187,1.325,2001
"BONAREA",41.733111,1.526815,1.047,,1.147,,1995
"REPSOL",41.627472,2.167694,1.219,,1.339,1.469,2472
"REPSOL",41.654472,2.161417,1.219,,1.339,1.469,2219
"U.S. CALDES - GAS-OILS ROVIRA-",41.625056,2.170944,1.159,,1.269,,13191
"GASUIR",41.636611,2.183889,1.22,,1.346,1.42,7997
"REPSOL",41.612722,2.651694,1.209,,1.329,1.429,2095
"REPSOL",41.928861,2.298444,1.239,0.89,1.349,1.489,1856
"REPSOL",41.590556,2.59175,1.209,,1.329,1.429,2507
"STAR PETROLEUM",41.596583,2.56925,1.194,,1.289,1.389,10380
"ESTACIO SERVEI MAS ROGER",41.592056,2.593222,1.149,,1.249,,12450
"REPSOL",41.627306,2.283139,1.219,,1.329,1.469,2789
"MEROIL",41.623722,2.2785,1.159,,1.269,1.439,2021
"PETRO VALLES",41.626778,2.286306,1.069,,1.179,,12627
"CEPSA",41.283306,1.723917,1.224,,1.316,1.431,1853
"SPAROIL",41.280222,1.723639,1.099,,1.219,,13876
"REPSOL",41.635222,2.339722,1.209,,1.349,1.469,2510
"REPSOL",41.634806,2.340139,1.209,,1.349,1.469,2509
"CARREFOUR",41.637833,2.373778,1.119,,1.239,,13052
"BP",41.6265,2.362944,1.199,,1.299,1.441,12696
"VILALTA",41.907278,1.698917,1.129,0.76,1.229,1.329,2419
"AVANTI",41.930222,1.688667,1.109,0.749,1.219,,8922
"REPSOL",41.595167,2.088528,1.209,,1.329,1.449,1797
"REPSOL",41.595083,2.088417,1.209,,1.329,1.449,2799
"TRUYOLS",41.579806,2.090611,1.189,,1.299,1.441,2351
"PETROEIGHT",41.598361,2.085722,1.109,,1.209,,13181
"PETROPRIX",41.59925,2.086417,1.098,,1.205,,12628
"SHELL",41.601528,2.086889,1.098,,1.204,,10446
"REPSOL",41.636472,1.850583,1.209,,1.329,1.429,10452
"REPSOL",41.636833,1.850222,1.209,,1.329,1.429,2442
"BENZINERA CASTELLBISBAL",41.463917,1.991093,1.169,,1.279,1.415,1624
"GALP",41.468167,1.978,1.239,,1.335,1.459,2965
"CEPSA",41.501833,1.968222,1.209,,1.339,1.449,9461
"CEPSA",41.464861,1.978722,1.244,,1.336,1.451,3042
"CONFORT AUTO",41.461222,1.960583,1.175,,1.275,1.405,12310
"FERCAM",41.443139,1.995417,1.127,,,,14000
"BALLENOIL",41.284694,1.985417,1.067,,1.177,,11935
"CEPSA",41.280361,1.979778,1.224,,1.316,1.431,2869
"CEPSA",41.270806,1.981056,1.224,,1.316,1.431,2865
"REPSOL",41.27525,1.973528,1.219,,1.339,1.479,2304
"GALP",41.281472,1.986722,1.174,,1.259,1.399,1642
"GASFELLS",41.267222,1.95425,1.219,,1.319,1.431,2778
"CARREFOUR",41.280639,1.985528,1.139,,1.239,,12156
"LOW COST CASTELLDEFELS",41.287389,1.989,,,1.179,,13352
"CEPSA",41.246278,1.58575,1.209,,1.314,1.429,3234
"PORBOL",41.757139,2.120167,1.209,,1.329,1.429,1630
"PETROLIS INDEPENDENTS",41.797222,2.229722,1.099,,1.199,,2024
"PETROMIRALLES",42.160306,1.85775,1.189,,1.259,1.382,1576
"PETROMIRALLES",42.159556,1.857611,1.189,,1.259,1.382,8207
"PETROPRIX",41.489167,2.084,1.098,,1.205,,12913
"ESCLATOIL",41.488167,2.129222,1.079,,1.179,,2217
"SABATER NURI CARBURANTS SA",41.500278,2.124972,1.059,,1.169,1.299,2042
"SABATER NURI CARBURANTS SA",41.499722,2.13525,1.059,,1.169,1.299,2040
"CEPSA",41.489194,2.1515,1.224,,1.314,1.429,10141
"CEPSA",41.485306,2.131139,1.224,,1.314,1.429,2836
"CEPSA",41.492306,2.102083,1.244,,1.334,1.449,3021
"REPSOL",41.508583,2.090472,1.219,,1.249,1.369,2828
"CEPSA",41.492944,2.099,1.244,,1.334,1.449,3020
"BALLENOIL",41.500472,2.128028,1.057,,1.167,,12368
"REPSOL",41.403278,1.992917,1.229,,1.329,1.429,11669
"ESCLATOIL",41.56325,1.815833,1.079,,1.179,,12825
"PETRONIEVES",41.568583,1.805361,1.069,,1.169,,10694
"HAM",41.347944,2.082028,,,,,13959
"GALP",41.348056,2.081917,1.146,,1.266,,2780
"ANESPI",41.350778,2.0815,1.078,,,,11586
"BALLENOIL",41.354528,2.080861,1.109,,1.209,,12224
"PETROPASS",41.353778,2.092889,1.149,,1.219,1.33,8351
"GALP",41.353528,2.076556,1.146,,1.266,1.359,2989
"OIL PRIX",41.353806,2.080833,1.119,,1.219,1.319,3007
"CEPSA",41.357556,2.0655,1.224,,1.316,1.431,2870
"CEPSA",41.357944,2.091972,1.169,,1.259,1.374,2867
"CEPSA",41.352861,2.096222,1.169,,1.259,1.374,2868
"REPSOL",41.346972,2.090167,1.199,,1.329,1.429,1827
"REPSOL",41.367694,2.078611,1.209,,1.349,1.489,2997
"REPSOL",41.206972,1.672139,1.219,,1.329,1.469,2474
"REPSOL",41.206972,1.672139,1.219,,1.329,1.469,2473
"REPSOL",41.222472,1.675722,1.229,,1.329,1.469,2815
"REPSOL",41.220194,1.676139,1.229,,1.329,1.469,2817
"BP",41.203333,1.654444,1.208,,1.318,1.461,12584
"CARREFOUR",41.201361,1.648806,1.209,,1.299,1.419,1687
"GALP",41.219306,1.716278,1.179,,1.269,1.384,3033
"PETROLOGIC OIL",41.592167,2.400528,1.179,,1.289,,13432
"ANEU OIL",41.545528,1.86175,1.077,,1.266,,12541
"PETRONIEVES",41.526417,1.876944,1.129,,1.279,,10693
"SHELL",41.528194,1.877889,1.129,,1.279,,1691
"REPSOL",41.528278,1.881222,1.239,0.878,1.339,1.439,2079
"BP PARADA LA CREU",41.532194,1.874917,1.219,,1.329,1.471,2418
"GALP",41.377444,2.091944,1.268,,1.339,1.437,3028
"E.S. SORTIDA 13-DANFORD",41.370639,2.090083,1.069,,1.169,,12530
"OIL PRIX",41.372333,2.083,1.109,,1.199,1.319,3035
"CEPSA",41.725667,2.672917,1.224,,1.314,1.429,2955
"TOTAL",41.63575,2.293361,1.065,0.696,,,9854
"GALP ",41.619722,2.317722,1.139,,1.289,1.409,2066
"REPSOL",41.649944,2.297667,1.209,,1.339,1.449,2467
"GASUIR",41.612528,2.306917,1.22,,1.346,,8208
"TRUCKOIL",41.638278,2.281222,1.089,,1.199,,13486
"REPSOL",41.676278,2.279306,1.215,,1.329,1.439,2838
"SHELL",41.678611,2.281417,1.139,,1.259,1.399,11999
"REPSOL",41.684389,2.282833,1.205,,1.315,1.425,2253
"GALP",41.709028,2.281083,1.089,,1.189,1.299,3024
"GASUIR",42.161806,2.472083,1.22,,1.346,1.42,13547
"GASOIL 3B",41.671944,2.285,1.069,,1.179,,12722
"BP LA BOBILA",41.307389,1.991083,1.199,,1.309,1.451,2785
"CAMPSA EXPRESS",41.295167,2.012306,1.034,,1.135,,12822
"REPSOL",41.269111,2.001167,1.21,,1.31,1.44,3030
"REPSOL",41.269694,2.000528,1.21,,1.31,1.44,3029
"BONAREA",41.3,2.009,1.044,,1.144,1.193,12219
"PETROCAT",41.288472,2.000694,1.219,,1.329,1.469,1800
"PETROCAT",41.287083,2.001778,1.219,,1.329,1.469,1801
"CEPSA",41.29825,2.002833,1.224,0.929,1.316,1.431,2871
"REPSOL",41.296861,2.013639,1.184,,1.285,,2793
"CACENCA",41.4465,1.86525,1.199,,,,11345
"E.S.GELIDA",41.433139,1.863806,1.179,,,1.429,396
"REPSOL",42.016639,1.884444,1.209,,1.329,1.449,2766
"REPSOL",41.377889,1.730583,1.209,,1.309,1.429,1811
"REPSOL",41.378417,1.730361,1.209,0.849,1.309,1.429,1810
"OILPRIX",41.60325,2.287417,1.088,,1.193,1.268,13687
"GALP ",41.585917,2.284611,1.099,,1.209,1.319,1864
"BENZOIL",41.609556,2.301694,1.079,,1.189,,13706
"PETROPRIX",41.600278,2.296306,1.098,,1.205,,12788
"LOW COST",41.61025,2.277944,1.047,,1.179,,12476
"SHELL",41.609944,2.277278,1.099,,1.199,1.339,8394
"SARAS ENERGIA",41.611528,2.302694,1.149,,1.269,1.434,1740
"CARREFOUR",41.595389,2.284472,1.159,,1.259,1.389,1728
"MEROIL",41.601722,2.277778,1.209,0.819,1.265,1.345,1556
"1PRIMER",41.605,2.278528,1.079,,1.189,,12519
"GALP",41.603056,2.277222,1.079,,1.189,,1692
"REPSOL",41.594639,2.285722,1.219,,1.329,1.469,2233
"AUTONET&OIL",41.596944,2.282028,1.099,,1.209,,12497
"BP GUALBA",41.713583,2.533278,1.169,,1.279,1.421,12623
"ESTACIÓ SERRA CADI, S.L.",42.223528,1.872722,1.219,,1.314,1.429,2885
"CEPSA",41.933278,2.193306,1.224,,1.316,1.431,2843
"CEPSA",41.93425,2.194306,1.224,,1.316,1.431,2844
"TAMOIL",41.358306,2.107944,1.049,,1.149,1.239,3026
"REPSOL",41.361528,2.106333,1.199,,1.329,1.439,2252
"SARAS",41.366111,2.113778,1.059,,1.159,1.249,1654
"BP",41.35275,2.133639,1.219,,1.339,1.479,1779
"OILPRIX",41.354639,2.108722,1.068,,1.168,1.323,2045
"SHELL",41.358972,2.106,1.122,,1.229,1.369,10679
"BONAREA",41.354139,2.103556,1.043,,1.143,,12921
"CEPSA",41.338639,2.099889,1.239,,1.339,1.469,2977
"EVOLUTION",41.349833,2.102167,1.038,,1.137,1.225,1786
"REPSOL",41.35375,2.106639,1.199,,1.329,1.439,2255
"ESTACIO SERVEI CAN BUXERES",41.364278,2.093639,1.042,,1.142,,1653
"PETROLIS COLLBLANC",41.375667,2.112139,1.199,,1.299,1.419,11247
"GALP",41.375833,2.120787,1.204,,1.304,1.424,2986
"GALP",41.3585,2.112944,1.039,,1.169,,2991
"BP",41.358861,2.115389,1.209,,1.329,1.439,11514
"PETROCAT DIRECTE",41.361639,2.130306,1.109,,1.229,,10843
"REPSOL",41.367639,2.130083,1.219,,1.339,1.479,2339
"TAMOIL",41.361417,2.117833,1.119,,1.199,1.279,2999
"REPSOL",41.355722,2.126556,1.239,,1.339,1.479,2804
"CEPSA",41.350917,2.128778,1.239,,1.339,1.469,2872
"ECOBENZ",41.348361,2.133917,1.098,,,,12765
"PORTUARIOS SERVICIOS",41.347611,2.128917,1.125,,,,10238
"GAS NATURAL FENOSA",41.349222,2.124472,,,,,13274
"BP",41.369806,2.106722,1.199,,1.329,1.471,2227
"GALP",41.345833,2.109528,1.189,,1.313,1.429,3009
"GALP",41.346472,2.11175,1.079,,1.179,,3008
"PETRO G24",41.354389,2.098556,1.067,,1.178,,13405
"BALLENOIL",41.351139,2.120944,1.097,,1.197,,12007
"PETRONOR",41.580972,1.608444,1.209,,1.329,1.429,1793
"REPSOL",41.576472,1.629278,1.209,,1.329,1.429,2349
"FER PREU JUST (MEROIL)",41.58675,1.628611,1.165,,1.285,,1542
"REPSOL",41.595833,1.632,1.208,,1.325,1.439,1816
"PETROMIRALLES",41.576,1.61375,1.089,,1.179,1.316,11173
"CAMPSA",41.5875,1.620222,1.208,,1.325,1.439,2525
"MEROIL, S.L.",41.590778,1.61125,1.195,,1.3,1.4,2004
"CARREFOUR",41.590056,1.616917,1.099,,1.189,,12308
"FER PREU JUST",41.591361,1.622417,1.089,,1.178,,12447
"HAM IGUALADA",41.595833,1.632,,,,,13330
"PETROMIRALLES",41.589056,1.622333,1.089,,1.179,,2035
"REPSOL",41.619444,1.509833,1.229,,1.329,1.459,11943
"REPSOL",41.618806,1.509722,1.239,,1.339,1.439,2837
"BONAREA",41.602306,1.54075,1.046,,1.146,1.195,12260
"GASUIR",41.609361,2.252639,1.22,,1.346,1.42,8001
"GASUIR",41.609778,2.252639,1.22,,1.346,1.42,8000
"CEPSA",41.608417,2.263333,1.224,,1.316,1.431,2757
"GASUIR",41.626333,2.235111,1.109,,1.219,,2769
"REPSOL",41.576194,2.222583,1.219,,1.329,1.459,1806
"REPSOL",41.6,2.25,1.204,,1.303,1.424,11972
"EASYGAS",41.583806,2.255972,1.055,,1.155,,1572
"ESTACIO SERVEI LLINARS",41.640194,2.404694,1.179,,1.279,1.419,2030
"GALP",41.647972,2.425611,1.249,,1.349,1.469,2979
"GALP",41.646806,2.425667,1.244,,1.344,1.475,2980
"CEPSA",41.642111,2.725722,1.224,,1.316,1.431,2933
"CEPSA",41.642528,2.725528,1.224,,1.316,1.431,2934
"CEPSA",41.656278,2.747528,1.224,,1.316,,2895
"ESCLATOIL",41.882028,2.243583,1.069,,1.169,,1679
"ESCLATOIL",42.008806,2.279722,1.069,,1.169,,1554
"FEIXAS AULET",42.00425,2.296083,1.059,0.749,1.159,1.329,1668
"REPSOL",41.733806,1.840111,1.189,,1.309,1.469,2760
"REPSOL",41.734139,1.839917,1.239,,1.359,1.499,2761
"GALP",41.729861,1.811333,1.089,,1.199,1.319,2987
"GALP",41.73425,1.836667,1.069,,1.169,1.479,1643
"U.S. MANRESA -GAS-OILS ROVIRA-",41.735944,1.837722,1.059,,1.159,,12437
"PETROMIRALLES",41.714444,1.849639,1.139,,,,12339
"AVIA",41.724111,1.849,1.119,,1.209,,12714
"BP OIL",41.726389,1.817083,1.221,,1.331,1.472,2086
"BP OIL ESPAÑA",41.716722,1.84575,1.221,,1.331,1.472,11898
"REPSOL",41.721778,1.820306,1.04,,1.16,1.349,2505
"REPSOL",41.731361,1.835306,1.04,,1.16,1.349,2794
"PETROCAT",41.738139,1.810333,1.239,,1.359,1.499,1854
"CEPSA",41.694194,1.839639,1.224,,1.314,1.429,2857
"CEPSA",41.693833,1.838806,1.224,,1.315,1.43,2858
"BONAREA",41.737278,1.841806,1.046,,1.146,,13262
"REPSOL BUTANO",41.7155,1.81375,,,,,12588
"ESCLATOIL",41.736278,1.844028,1.029,,1.169,,13944
"SETSERVEIS",41.722667,1.81625,1.169,,1.259,1.399,1546
"PETRONIEVES, S.L.",41.491111,1.912722,1.099,,1.289,,12955
"CARREFOUR",41.482111,1.9195,1.179,,1.309,,12155
"PETRONOR",41.489222,1.913083,1.219,,1.339,1.459,2312
"REPSOL",41.475167,1.927778,1.219,,1.339,1.459,2301
"CEPSA",41.464778,1.948361,1.224,,1.314,1.429,2340
"MARTORELL ENERGIA",41.491083,1.912639,1.169,,1.309,,12040
"CEPSA",42.004194,2.242389,1.169,,1.259,1.374,1628
"PETROVOLTREGÀ",42.010278,2.241556,1.059,,1.158,,12545
"MEROIL",41.482806,2.331111,1.179,,1.299,1.399,1625
"REPSOL",41.482556,2.333639,1.219,,1.329,1.469,2935
"SARAS ENERGIA ",41.483945,2.336649,1.159,,1.309,1.449,1738
"PEDROSA CENTER",41.496417,1.825611,1.049,,1.149,1.399,10598
"BONAREA",41.499528,1.822,1.045,,1.145,,12852
"MATARO",41.529583,2.436306,1.129,,1.249,,10455
"GALP",41.530028,2.430139,1.059,,1.199,,2998
"GALP",41.523194,2.428167,1.174,,1.319,1.459,1637
"GM OIL",41.530333,2.423528,1.039,,1.139,,14113
"CEPSA",41.534167,2.440722,1.129,,1.219,1.334,2936
"ESTACION SERVICIO MATARO",41.529972,2.435889,1.209,,1.329,1.48,2494
"REPSOL",41.54125,2.421222,1.219,,1.349,1.489,2210
"SARAS",41.545472,2.449306,1.119,,1.259,1.399,1658
"AUTONET&OIL",41.535694,2.429111,1.089,,1.209,,12482
"SHELL",41.526222,2.427889,1.099,,1.219,,12639
"BALLENOIL",41.531861,2.427194,1.079,,1.197,,12522
"CEPSA",41.541694,2.457972,1.129,,1.219,,2523
"BALLENOIL",41.553611,2.437694,1.109,,1.209,,2790
"ALCAMPO",41.553278,2.429444,1.099,,1.199,1.324,3012
"REPSOL",41.551167,2.432306,1.219,,1.349,1.489,2803
"REPSOL",41.5545,2.451639,1.219,,1.349,1.489,1868
"CEPSA",41.534389,2.426139,1.129,,1.219,1.334,2896
"GALP",41.532611,2.422972,1.174,,1.319,1.459,2994
"GALP",41.526972,2.430861,1.149,,1.259,1.409,11408
"BONAREA",41.808722,2.106667,1.047,,1.147,,1593
"SERVIAUTO ECOLOGIC",41.804056,2.108056,1.079,,1.189,1.32,8209
"CEPSA",41.809306,2.102139,1.224,0.929,1.316,1.431,2856
"AREA DIESEL",41.808056,2.104444,1.059,,1.159,,10001
"OILPRIX",41.404389,2.025417,1.113,,1.213,1.394,2023
"GALP",41.391917,2.024121,1.149,,1.259,1.479,3019
"SHELL",41.397278,2.032917,1.204,,1.315,1.455,8395
"PETROLIS DE BARCELONA",41.398444,2.031806,1.149,,1.267,1.389,8784
"REPSOL",41.412306,2.016028,1.209,,1.329,1.469,2806
"REPSOL",41.393611,2.025,1.229,,1.339,1.479,2775
"BALLENOIL",41.403333,2.021556,1.109,,1.209,,12065
"GOOD PRICE PALAU",41.533444,2.212806,1.089,,1.189,,13010
"CEPSA",41.531333,2.206889,1.224,,1.316,1.431,2982
"REPSOL",41.538333,2.2025,1.219,,1.329,1.429,13247
"REPSOL",41.547861,2.222167,1.229,,1.329,1.459,2307
"SARAS ENERGIA ",41.539028,2.221167,1.149,,1.306,1.419,1732
"OILPRIX",41.548583,2.224806,1.079,,1.179,,12805
"REPSOL",41.609111,1.844056,1.209,,1.329,,2541
"PETROLOWCOST",41.507556,2.187806,1.098,,1.198,,12511
"CEPSA",41.482083,2.162944,1.224,,1.314,1.429,2971
"CEPSA",41.496611,2.190639,1.244,,1.336,1.451,3010
"CEPSA",41.485222,2.178611,1.224,,1.314,1.429,2970
"REPSOL",41.491667,2.185278,1.219,,1.279,1.419,2323
"REPSOL",41.466861,2.177833,1.219,,1.279,1.419,2290
"REPSOL",41.480417,2.192528,1.219,,1.279,1.419,2497
"GM OIL",41.486028,2.166639,1.039,,1.149,,12700
"INURSA IZDA.",41.469389,2.166611,1.169,,1.279,1.389,2347
"INURSA DCHA.",41.470639,2.165778,1.169,,1.279,1.389,2295
"GALP",41.501222,2.186639,1.209,,1.309,1.449,2964
"BP MONTGAT",41.462972,2.26875,1.214,,1.324,1.469,2234
"LA PANADELLA",41.617056,1.399639,1.229,,1.339,1.419,2537
"LA PANADELLA",41.61775,1.399361,1.229,0.865,1.339,1.419,2538
"CAMPSA EXPRESS",41.553694,2.250167,1.089,,1.235,1.335,2490
"BALLENOIL",41.555389,2.255667,1.079,,1.217,,12468
"SHELL",41.554444,2.270806,1.209,,1.329,1.429,2786
"EL SURTIDOR",41.557111,2.267833,1.159,,1.219,,1996
"REPSOL",41.548528,2.2655,1.209,,1.329,1.429,2084
"BLANCA",41.758611,2.396361,1.198,,1.298,,1682
"PETROCAT",41.903861,1.878111,1.219,0.87,1.329,1.429,2460
"SHELL",41.578722,1.636222,1.132,,1.244,1.389,8396
"BONAREA",41.577361,1.656972,1.045,,1.146,,13082
"PETRONOR",41.578361,1.636806,1.209,,1.329,1.429,2285
"LACICAR",41.35375,1.72975,1.154,,,,7998
"PETROCAT DIRECTE",41.322694,1.718667,1.145,,1.265,,1674
"PETROCAT DIRECTE",41.323389,1.718806,1.145,,1.265,,1675
"Q8",41.332667,1.683139,1.229,,1.329,,1704
"CARREFOUR",41.354889,1.739167,1.059,,1.179,1.399,1688
"GALP",41.543111,1.886361,1.129,,1.249,1.429,1778
"PETRONIEVES",41.541444,1.900222,1.109,,1.209,,12121
"REPSOL",41.552278,1.880222,1.209,,1.329,1.469,2326
"PETRONIEVES",41.545472,1.882222,1.109,,1.209,,12403
"PETRONOR",41.984917,2.09725,1.209,,1.329,,2560
"CEPSA",41.352278,1.677333,1.224,,1.319,1.434,2852
"ZONA DIESEL ",41.667528,2.755028,1.099,,1.199,,12361
"GALP",41.66775,2.7555,1.099,,1.199,1.339,2077
"REPSOL",41.66825,2.716333,1.239,,1.339,1.479,1834
"REPSOL",41.669083,2.715556,1.239,,1.339,1.479,2791
"REPSOL",41.587917,2.179667,1.228,,1.318,1.438,2758
"BENZOIL",41.5675,2.176167,,,1.179,,14089
"CEPSA",41.420139,2.001917,1.224,,1.316,1.431,1784
"CEPSA",41.419111,2.001611,1.224,,1.316,1.431,11163
"REPSOL",41.433194,1.994139,1.219,,1.319,1.459,11036
"REPSOL",41.414028,1.962917,1.229,,1.329,1.429,2334
"PETROCAT",41.433167,2.006083,1.209,,1.329,1.469,11465
"REPSOL",41.559167,2.232028,1.219,,1.329,1.429,12844
"CEPSA",41.558833,2.233111,1.224,,1.316,1.431,1780
"SHELL",41.564111,2.228833,1.189,,1.299,1.439,8397
"PARETS LLEVANTPARK",41.571861,2.240417,1.209,,1.319,,9158
"GASOILS CARRERAS DE PIERA S.L.",41.530028,1.74876,1.099,,1.199,,1615
"GALP",41.524111,1.750787,1.029,,1.169,,2996
"ESCLATOIL",41.528306,1.750222,1.029,,1.169,,12599
"ESTACIO SERVEI MAS ROGER",41.623056,2.671667,1.139,,1.239,,11886
"E.S. PINEDA DE MAR",41.629306,2.689944,1.139,,1.249,1.349,2317
"ESSER",41.624556,2.674556,1.139,,1.239,1.349,11308
"CEPSA",41.622944,2.673917,1.169,,1.259,1.374,2842
"REPSOL",41.401639,1.704778,1.209,,1.329,1.449,1847
"REPSOL",41.401667,1.70425,1.209,,1.329,1.449,1846
"CAMPSA",41.552611,1.676111,1.199,,1.329,1.429,2464
"REPSOL",42.245111,1.9785,1.229,,1.329,,2229
"CEPSA",41.702917,1.870556,,,1.316,,1862
"LOW COST FUEL",41.705833,1.873167,1.109,,1.199,,12746
"GP  - EL PRAT -",41.3305,2.080583,1.049,,1.169,,1651
"LA RIERA",41.319778,2.081833,1.219,,1.309,1.451,1536
"PETROCAT",41.299333,2.064222,1.219,,1.329,1.429,10912
"GALP",41.314083,2.069556,1.189,,1.313,1.429,1866
"SARAS ENERGIA",41.32975,2.100389,1.119,,1.239,1.359,1744
"CARREFOUR",41.334,2.090417,1.119,,1.229,1.379,13127
"CEPSA",41.325611,2.087417,1.224,,1.316,1.431,2866
"CEPSA",41.316444,2.070028,1.224,,1.316,1.431,2100
"E.S.PRAT, S.L.U.",41.333306,2.099056,1.219,,1.309,1.451,2414
"BENZOIL",41.331361,2.102889,1.099,,1.199,,12942
"ESTACIO SERVEI LLUÇANÈS",42.009278,2.031889,1.18,0.83,1.28,1.41,11248
"GASUIR",41.488528,2.345667,1.189,,1.289,,13310
